Sp,Lp,Ip,Sv,Iv
0.721353,0.139299,0.139348,0.598897,0.401103
0.758278,0.132805,0.108917,0.598924,0.401076
0.779108,0.128001,0.092891,0.598967,0.401033
0.813485,0.121248,0.0652673,0.599014,0.400986
0.799687,0.122251,0.0780616,0.599074,0.400926
0.811913,0.11872,0.0693665,0.59912,0.40088
0.82694,0.114738,0.0583221,0.599166,0.400834
0.825083,0.113859,0.061058,0.599215,0.400785
0.836933,0.110487,0.0525801,0.599257,0.400743
0.841719,0.108474,0.0498075,0.599299,0.400701
0.844481,0.106935,0.0485838,0.59934,0.40066
0.858028,0.103205,0.0387666,0.599376,0.400624
0.869976,0.0995797,0.0304445,0.599416,0.400584
0.8657,0.100185,0.0341151,0.599456,0.400544
0.885274,0.0944759,0.02025,0.59949,0.40051
0.87902,0.0962874,0.0246924,0.599529,0.400471
0.869412,0.0988607,0.0317277,0.599561,0.400439
0.874606,0.096877,0.0285167,0.599586,0.400414
0.882803,0.0940077,0.023189,0.59961,0.40039
0.894898,0.089653,0.0154486,0.599635,0.400365
0.89976,0.0873639,0.0128762,0.599662,0.400338
0.891034,0.0910186,0.0179478,0.599688,0.400312
0.899202,0.08761,0.0131877,0.599709,0.400291
0.907242,0.0837948,0.0089634,0.59973,0.40027
0.904137,0.0852182,0.010645,0.599752,0.400248
0.90903,0.0826032,0.00836647,0.59977,0.40023
0.912401,0.0805818,0.00701742,0.599788,0.400212
0.908823,0.0824692,0.00870793,0.599805,0.400195
0.907241,0.0831244,0.00963499,0.599819,0.400181
0.902657,0.0852691,0.0120737,0.599832,0.400168
0.907842,0.0826941,0.0094636,0.599841,0.400159
0.91094,0.0809379,0.00812213,0.599851,0.400149
0.907347,0.0839152,0.00873796,0.599861,0.400139
