# Objectif from: value function and simulated trajectory, runningCost switchingCost finalCost
1.98165e+019	4.53885	4.53885	0	0
# Data layout: time_steps  dim_state  dim_control  nb_mode
200 5 3 1
# Variable names: 
Sp Lp Ip Sv Iv u1 u2 u3 
# Data layout: time  state  control  mode
0	0.65	0.25	0.1	0.5	0.5	0	0	0	0
0.1	0.630598	0.254922	0.114481	0.50995	0.49005	0	0	0	0
0.2	0.631021	0.255184	0.113795	0.518897	0.481103	0	0	0	0
0.3	0.629018	0.25591	0.115071	0.526948	0.473052	0	0	0	0
0.4	0.626257	0.256744	0.116999	0.534192	0.465808	0	0	0	0
0.5	0.643967	0.25327	0.102763	0.540711	0.459289	0	0	0	0
0.6	0.617752	0.259448	0.122799	0.546584	0.453416	0	0	0	0
0.7	0.559372	0.271326	0.169302	0.551859	0.448141	0	0	0	0
0.8	0.583652	0.267292	0.149057	0.556579	0.443421	0	0	0	0
0.9	0.490128	0.283731	0.226141	0.560838	0.439162	0	0	0	0
1	0.434636	0.290494	0.27487	0.564628	0.435372	0	0	0	0
1.1	0.446115	0.288481	0.265404	0.56801	0.43199	0	0	0	0
1.2	0.489042	0.282863	0.228095	0.571058	0.428942	0	0	0	0
1.3	0.509829	0.279668	0.210504	0.573822	0.426178	0	0	0	0
1.4	0.515129	0.278507	0.206364	0.576319	0.423681	0	0	0	0
1.5	0.49081	0.281464	0.227726	0.578568	0.421432	0	0	0	0
1.6	0.488518	0.281234	0.230248	0.58058	0.41942	0	0	0	0
1.7	0.499609	0.279284	0.221107	0.582388	0.417612	0	0	0	0
1.8	0.464737	0.283362	0.2519	0.58402	0.41598	0	0	0	0
1.9	0.364797	0.294566	0.340638	0.585471	0.414529	0	0	0	0
2	0.335152	0.296269	0.368579	0.586725	0.413275	0	0	0	0
2.1	0.358321	0.293042	0.348637	0.587836	0.412164	0	0	0	0
2.2	0.312838	0.296104	0.391059	0.588847	0.411153	0	0	0	0
2.3	0.368489	0.290205	0.341306	0.589732	0.410268	0	0	0	0
2.4	0.385078	0.287638	0.327283	0.590558	0.409442	0	0	0	0
2.5	0.3907	0.286144	0.323155	0.591309	0.408691	0	0	0	0
2.6	0.464848	0.278118	0.257034	0.591987	0.408013	0	0	0	0
2.7	0.454933	0.27863	0.266436	0.592636	0.407364	0	0	0	0
2.8	0.466331	0.276703	0.256966	0.593214	0.406786	0	0	0	0
2.9	0.449296	0.278035	0.272668	0.593741	0.406259	0	0	0	0
3	0.466624	0.275476	0.257899	0.594205	0.405795	0	0	0	0
