x1
99.3522
92.41340000000001
104.38
93.67399999999999
88.6358
114.00399999999999
111.351
120.545
112.364
76.0783
92.06649999999999
75.9666
84.4165
97.73819999999999
78.9191
78.70270000000001
95.4447
118.012
62.4793
52.1261
72.2609
59.554500000000004
43.971700000000006
45.362300000000005
44.816700000000004
59.6032
58.706
58.4064
36.1765
51.2842
42.077999999999996
58.3494
58.0277
57.3549
48.808699999999995
60.5185
68.9826
71.9787
102.348
89.921
98.7035
86.8454
72.1474
75.9053
77.4765
38.575199999999995
39.498400000000004
52.9853
63.624399999999994
51.5931
60.635799999999996
72.0274
81.9289
94.4841
136.956
121.651
89.1687
86.6566
78.866
96.82390000000001
120.502
119.32
128.06
92.3676
83.5616
58.9445
55.6737
53.8111
51.0156
74.5901
96.44510000000001
89.9798
90.1271
89.18570000000001
96.5757
91.3935
118.52600000000001
143.54600000000002
178.02599999999998
139.108
147.79999999999998
130.17999999999998
118.75
116.279
120.72
120.649
138.52
111.746
72.47000000000001
63.4793
63.596
66.245
79.6953
87.1129
121.987
119.352
137.747
112.124
99.2406
63.0588
61.1856
67.4009
57.2635
55.2729
68.1781
56.4032
74.05059999999999
107.76299999999999
117.003
119.631
124.642
130.20999999999998
140.66400000000002
163.161
238.976
226.575
144.863
191.801
191.01999999999998
245.248
188.521
171.132
172.995
247.631
304.631
352.423
358.70000000000005
351.432
331.513
360.42600000000004
459.667
515.018
525.223
518.561
512.5150000000001
518.076
498.06
502.29
492.858
501.065
495.789
485.01300000000003
508.958
477.225
462.45000000000005
521.9359999999999
516.199
494.965
512.7850000000001
494.557
489.44300000000004
509.63800000000003
440.31199999999995
439.47
429.554
387.96799999999996
342.028
277.127
306.15
169.602
217.209
241.917
257.36199999999997
259.02
222.298
275.96500000000003
259.848
305.271
247.20000000000002
229.618
238.17
229.544
197.973
246.84900000000002
269.18399999999997
378.22499999999997
440.058
452.42900000000003
440.795
447.821
515.038
486.854
496.71700000000004
507.10200000000003
460.736
429.931
402.01
443.016
400.15299999999996
388.538
354.828
341.613
298.18899999999996
222.64600000000002
223.42100000000002
186.242
182.45
171.475
143.527
113.907
