Sp,Lp,Ip,Sv,Iv
0.65,0.25,0.1,0.5,0.5
0.624229,0.256387,0.119384,0.50995,0.49005
0.656355,0.250156,0.093488,0.518894,0.481106
0.654998,0.250835,0.0941671,0.526956,0.473044
0.6382,0.255193,0.106607,0.534211,0.465789
0.692475,0.243342,0.0641833,0.540733,0.459267
0.711932,0.23749,0.0505777,0.546625,0.453375
0.688876,0.245931,0.0651934,0.551935,0.448065
0.663048,0.25409,0.0828611,0.556705,0.443295
0.683725,0.248626,0.0676488,0.560989,0.439011
0.669327,0.25309,0.0775838,0.564852,0.435148
0.667665,0.253593,0.078742,0.568323,0.431677
0.68609,0.24849,0.0654203,0.571446,0.428554
0.694933,0.245737,0.0593306,0.574264,0.425736
0.676302,0.251897,0.0718012,0.576803,0.423197
0.695971,0.246057,0.0579718,0.579082,0.420918
0.694253,0.24659,0.0591576,0.58114,0.41886
0.659723,0.258019,0.082258,0.582992,0.417008
0.672047,0.254559,0.073394,0.584644,0.415356
0.701225,0.245914,0.0528613,0.586137,0.413863
0.727742,0.23632,0.0359384,0.587492,0.412508
0.716184,0.241198,0.0426177,0.588722,0.411278
0.72736,0.23651,0.0361303,0.589825,0.410175
0.721571,0.238834,0.039595,0.590821,0.409179
0.718867,0.239769,0.0413638,0.591715,0.408285
0.701678,0.246615,0.051707,0.592519,0.407481
0.65045,0.265048,0.0845021,0.593237,0.406763
0.648464,0.265356,0.0861798,0.593863,0.406137
0.615251,0.274055,0.110693,0.594426,0.405574
0.652624,0.265205,0.082171,0.594917,0.405083
0.655189,0.264241,0.0805696,0.595377,0.404623
0.618674,0.27428,0.107047,0.595791,0.404209
0.591301,0.28037,0.128329,0.596148,0.403852
0.648326,0.268157,0.0835172,0.596457,0.403543
0.627176,0.273732,0.0990923,0.596761,0.403239
0.579747,0.285171,0.135082,0.597026,0.402974
0.569964,0.286669,0.143368,0.597243,0.402757
0.570547,0.286055,0.143398,0.597433,0.402567
0.577684,0.284187,0.138129,0.597604,0.402396
0.66021,0.267432,0.0723579,0.597761,0.402239
0.656144,0.268351,0.0755048,0.597942,0.402058
0.658051,0.267456,0.0744934,0.598102,0.401898
0.677706,0.261234,0.0610605,0.598248,0.401752
0.646843,0.271366,0.0817914,0.598386,0.401614
0.630708,0.275601,0.0936911,0.598499,0.401501
0.618587,0.278381,0.103032,0.598593,0.401407
0.559503,0.292408,0.14809,0.598672,0.401328
0.638323,0.276773,0.0849036,0.598716,0.401284
0.646174,0.274164,0.0796621,0.598794,0.401206
0.616356,0.282465,0.10118,0.598866,0.401134
0.644869,0.27488,0.0802515,0.598919,0.401081
0.659956,0.270099,0.0699451,0.598979,0.401021
0.660409,0.269578,0.0700122,0.599039,0.400961
0.634968,0.277226,0.0878062,0.599094,0.400906
0.648385,0.273141,0.0784731,0.599132,0.400868
0.615708,0.282359,0.101933,0.599171,0.400829
0.644918,0.274643,0.0804385,0.599193,0.400807
0.642934,0.274823,0.0822438,0.599226,0.400774
0.576752,0.293318,0.12993,0.599254,0.400746
0.589097,0.290112,0.120791,0.599251,0.400749
0.549389,0.298428,0.152183,0.599253,0.400747
0.578053,0.292318,0.129629,0.599237,0.400763
0.593473,0.288474,0.118053,0.599235,0.400765
0.649278,0.27534,0.0753818,0.599241,0.400759
0.676029,0.266788,0.0571828,0.599272,0.400728
0.693217,0.260223,0.0465608,0.59931,0.40069
0.683286,0.263776,0.0529383,0.599351,0.400649
0.676373,0.265948,0.0576789,0.599385,0.400615
0.657463,0.272268,0.0702688,0.599411,0.400589
0.669713,0.267985,0.062302,0.599428,0.400572
0.654263,0.272837,0.0729004,0.599448,0.400552
0.632091,0.279288,0.0886213,0.59946,0.40054
0.669862,0.268519,0.0616185,0.59946,0.40054
0.67007,0.268043,0.0618873,0.599477,0.400523
0.690492,0.26068,0.0488284,0.599493,0.400507
0.690398,0.260309,0.0492929,0.599514,0.400486
0.676574,0.265261,0.0581654,0.599533,0.400467
0.687635,0.260972,0.0513936,0.599545,0.400455
0.708633,0.252654,0.0387128,0.59956,0.40044
0.710074,0.251597,0.0383289,0.59958,0.40042
0.741649,0.237297,0.0210532,0.599599,0.400401
0.731979,0.242244,0.0257766,0.599627,0.400373
0.723983,0.245937,0.0300796,0.599649,0.400351
0.71788,0.248465,0.0336545,0.599666,0.400334
0.714236,0.249721,0.0360435,0.599679,0.400321
0.702997,0.254383,0.0426206,0.59969,0.40031
0.729114,0.243113,0.0277735,0.599695,0.400305
0.739873,0.23711,0.0230168,0.599709,0.400291
0.743662,0.230755,0.0255828,0.599724,0.400276
0.757643,0.21922,0.0231374,0.599736,0.400264
0.752967,0.217792,0.0292409,0.599749,0.400251
0.775641,0.20294,0.0214184,0.599756,0.400244
0.764579,0.205334,0.030087,0.599768,0.400232
0.75176,0.207181,0.0410595,0.599773,0.400227
0.752285,0.202669,0.0450458,0.599771,0.400229
0.753264,0.198036,0.0487001,0.599767,0.400233
0.765862,0.189677,0.0444606,0.599761,0.400239
0.760208,0.187687,0.0521055,0.599758,0.400242
0.770466,0.180611,0.0489228,0.599751,0.400249
0.766143,0.178223,0.0556332,0.599747,0.400253
0.789179,0.168102,0.0427187,0.599739,0.400261
0.787037,0.165572,0.0473903,0.599739,0.400261
0.826001,0.150884,0.0231143,0.599737,0.400263
0.81776,0.152434,0.0298061,0.599749,0.400251
0.812886,0.152059,0.0350546,0.599757,0.400243
0.791914,0.156928,0.0511581,0.59976,0.40024
0.794687,0.153549,0.0517631,0.599753,0.400247
0.786757,0.153093,0.0601495,0.599747,0.400253
0.799588,0.147506,0.0529063,0.599736,0.400264
0.837531,0.135677,0.0267918,0.599731,0.400269
0.839782,0.133119,0.0270987,0.599742,0.400258
0.831838,0.134418,0.0337435,0.599751,0.400249
0.825733,0.13464,0.0396273,0.599756,0.400244
0.808558,0.137791,0.0536506,0.599756,0.400244
0.832419,0.130162,0.037419,0.599749,0.400251
0.845923,0.124549,0.029528,0.599751,0.400249
0.864765,0.116827,0.018408,0.599759,0.400241
0.879038,0.109577,0.0113848,0.599772,0.400228
0.886502,0.104722,0.00877545,0.599788,0.400212
0.892707,0.100332,0.0069608,0.599804,0.400196
0.895245,0.0980735,0.00668115,0.599819,0.400181
0.900122,0.0943611,0.00551665,0.599833,0.400167
0.895555,0.0968838,0.00756078,0.599847,0.400153
0.901156,0.0929254,0.00591816,0.599857,0.400143
0.901991,0.0918751,0.00613407,0.599868,0.400132
0.901242,0.091877,0.00688114,0.599878,0.400122
0.909573,0.0862914,0.00413598,0.599886,0.400114
0.90812,0.0869102,0.00496964,0.599895,0.400105
0.914656,0.0820882,0.00325572,0.599902,0.400098
0.90973,0.0854101,0.00485961,0.59991,0.40009
0.908022,0.0861948,0.00578338,0.599916,0.400084
0.903033,0.0890301,0.00793662,0.599921,0.400079
0.899502,0.0906774,0.00982052,0.599924,0.400076
0.89736,0.091414,0.0112261,0.599926,0.400074
0.899025,0.0902026,0.0107722,0.599927,0.400073
0.894568,0.0920706,0.0133618,0.599927,0.400073
0.908691,0.0853035,0.00600563,0.599927,0.400073
0.912181,0.0827748,0.00504407,0.59993,0.40007
0.915003,0.080598,0.00439912,0.599934,0.400066
0.911728,0.0825582,0.00571375,0.599938,0.400062
0.913259,0.0813111,0.00542973,0.599941,0.400059
0.920884,0.0761608,0.00295574,0.599944,0.400056
0.916044,0.0795321,0.0044243,0.599948,0.400052
0.918649,0.0774909,0.0038603,0.59995,0.40005
0.923954,0.0734965,0.00254948,0.599953,0.400047
0.920592,0.0758385,0.00356924,0.599956,0.400044
0.917993,0.0774704,0.00453671,0.599958,0.400042
0.913288,0.0804166,0.00629515,0.59996,0.40004
0.914084,0.0797318,0.00618427,0.59996,0.40004
0.914086,0.0795394,0.0063744,0.59996,0.40004
0.9097,0.0819863,0.00831395,0.59996,0.40004
0.910681,0.0812733,0.00804603,0.599959,0.400041
0.903355,0.0851099,0.0115351,0.599959,0.400041
0.905133,0.0840713,0.0107961,0.599956,0.400044
0.905422,0.0837443,0.0108334,0.599954,0.400046
0.909813,0.0814586,0.0087284,0.599952,0.400048
0.913597,0.0793061,0.00709641,0.599951,0.400049
0.911604,0.0802994,0.00809686,0.599952,0.400048
0.90995,0.0810541,0.00899552,0.599952,0.400048
0.912733,0.0794723,0.00779451,0.599951,0.400049
0.917683,0.076625,0.00569194,0.599952,0.400048
0.922079,0.0737807,0.00414082,0.599953,0.400047
0.921684,0.0738991,0.00441705,0.599955,0.400045
0.915282,0.078031,0.00668651,0.599957,0.400043
0.909788,0.0811032,0.00910895,0.599957,0.400043
0.907145,0.0823285,0.0105269,0.599956,0.400044
0.921319,0.0753387,0.00334189,0.599954,0.400046
0.921833,0.074726,0.00344106,0.599957,0.400043
0.923653,0.073194,0.00315336,0.599959,0.400041
0.91816,0.0770236,0.00481653,0.599961,0.400039
0.919483,0.0759689,0.00454843,0.599962,0.400038
0.920468,0.0751362,0.00439568,0.599963,0.400037
0.921175,0.074496,0.00432898,0.599964,0.400036
0.918058,0.0764387,0.00550359,0.599965,0.400035
0.923562,0.0728658,0.00357213,0.599965,0.400035
0.914267,0.0792886,0.00644487,0.599967,0.400033
0.918834,0.0764003,0.00476603,0.599966,0.400034
0.919475,0.0758049,0.00472054,0.599967,0.400033
0.916853,0.0773657,0.00578119,0.599967,0.400033
0.916363,0.0775189,0.00611788,0.599967,0.400033
0.917438,0.076734,0.00582799,0.599967,0.400033
0.91333,0.0791154,0.00755423,0.599967,0.400033
0.924962,0.0725228,0.002515,0.599965,0.400035
0.923363,0.0735143,0.00312294,0.599967,0.400033
0.924348,0.0725702,0.00308132,0.599969,0.400031
0.928345,0.0694207,0.00223446,0.59997,0.40003
0.925099,0.0717609,0.00314038,0.599972,0.400028
0.92183,0.0739744,0.00419539,0.599973,0.400027
0.917154,0.0769949,0.00585147,0.599973,0.400027
0.909985,0.0812411,0.00877361,0.599972,0.400028
0.896513,0.0881689,0.0153185,0.59997,0.40003
0.901511,0.0858771,0.012612,0.599963,0.400037
0.912545,0.0807134,0.0067421,0.599959,0.400041
0.90699,0.0837874,0.00922304,0.59996,0.40004
0.910596,0.0816999,0.00770424,0.599958,0.400042
0.914982,0.0790566,0.00596113,0.599958,0.400042
0.919959,0.0758223,0.00421894,0.599958,0.400042
0.918929,0.0763333,0.004738,0.59996,0.40004
0.912926,0.0801103,0.00696413,0.599961,0.400039
0.903581,0.0853476,0.0110715,0.599961,0.400039
0.907386,0.0847251,0.00788909,0.599958,0.400042
