Sp,Lp,Ip,Sv,Iv
0.65,0.25,0.1,0.5,0.5
0.620642,0.257212,0.122146,0.50995,0.49005
0.634176,0.25481,0.111013,0.518893,0.481107
0.622465,0.257639,0.119896,0.526946,0.473054
0.586945,0.265127,0.147928,0.534188,0.465812
0.570028,0.268183,0.161789,0.54069,0.45931
0.637742,0.256963,0.105295,0.546534,0.453466
0.663077,0.251378,0.085545,0.551823,0.448177
0.694118,0.24346,0.0624225,0.556593,0.443407
0.699238,0.241959,0.0588028,0.560899,0.439101
0.706517,0.23966,0.0538228,0.564776,0.435224
0.708524,0.239035,0.0524414,0.568268,0.431732
0.673571,0.251412,0.0750165,0.571412,0.428588
0.663862,0.254207,0.0819313,0.574228,0.425772
0.646636,0.258859,0.0945052,0.576758,0.423242
0.653264,0.257173,0.089563,0.579028,0.420972
0.665245,0.254062,0.0806934,0.581073,0.418927
0.635867,0.262051,0.102082,0.582919,0.417081
0.630268,0.263253,0.106479,0.584567,0.415433
0.572255,0.276353,0.151392,0.586048,0.413952
0.5706,0.276322,0.153078,0.587355,0.412645
0.536232,0.282085,0.181682,0.588529,0.411471
0.560037,0.277895,0.162068,0.58957,0.41043
0.527105,0.283116,0.189778,0.590517,0.409483
0.572908,0.275682,0.15141,0.591353,0.408647
0.565791,0.27661,0.157599,0.592128,0.407872
0.602536,0.26987,0.127594,0.592822,0.407178
0.646923,0.260658,0.0924191,0.593464,0.406536
0.62222,0.266726,0.111054,0.594063,0.405937
0.655557,0.25907,0.0853725,0.594591,0.405409
0.668575,0.255445,0.0759797,0.595081,0.404919
0.69134,0.248775,0.059885,0.595528,0.404472
0.687905,0.249771,0.0623239,0.595939,0.404061
0.698386,0.246234,0.0553805,0.596308,0.403692
0.698671,0.245988,0.0553415,0.596644,0.403356
0.700495,0.245209,0.0542961,0.596947,0.403053
0.669341,0.255984,0.0746745,0.59722,0.40278
0.644344,0.263082,0.0925741,0.597453,0.402547
0.624697,0.267853,0.107449,0.597653,0.402347
0.636743,0.264834,0.0984227,0.597823,0.402177
0.646442,0.262249,0.0913091,0.597982,0.402018
0.651453,0.260764,0.0877823,0.598129,0.401871
0.648842,0.261255,0.089903,0.598264,0.401736
0.694734,0.249229,0.0560363,0.598384,0.401616
0.683494,0.25294,0.0635663,0.598512,0.401488
0.680233,0.253803,0.0659641,0.598622,0.401378
0.683592,0.252558,0.0638495,0.598721,0.401279
0.713447,0.242792,0.0437608,0.59881,0.40119
0.717649,0.240888,0.0414627,0.598903,0.401097
0.707407,0.244853,0.0477408,0.598988,0.401012
0.700673,0.2472,0.0521268,0.599061,0.400939
0.680757,0.254205,0.0650378,0.599123,0.400877
0.672477,0.256643,0.0708807,0.599172,0.400828
0.681339,0.253764,0.0648963,0.599212,0.400788
0.702286,0.246898,0.0508156,0.599252,0.400748
0.673055,0.257428,0.0695169,0.599297,0.400703
0.640434,0.267218,0.0923478,0.599325,0.400675
0.557666,0.288215,0.154119,0.599337,0.400663
0.61168,0.277805,0.110515,0.599311,0.400689
0.587623,0.282976,0.129401,0.599314,0.400686
0.621902,0.27542,0.102678,0.599305,0.400695
0.669234,0.263567,0.0671993,0.599313,0.400687
0.623037,0.278002,0.0989609,0.599341,0.400659
0.565612,0.292037,0.142351,0.599348,0.400652
0.598797,0.284926,0.116278,0.599328,0.400672
0.551716,0.295115,0.153168,0.599325,0.400675
0.51707,0.300973,0.181957,0.599301,0.400699
0.444949,0.312129,0.242922,0.599262,0.400738
0.40882,0.315905,0.275275,0.59919,0.40081
0.366171,0.319876,0.313953,0.599106,0.400894
0.359954,0.31921,0.320836,0.599007,0.400993
0.402591,0.313323,0.284086,0.598915,0.401085
0.431034,0.308843,0.260123,0.598853,0.401147
0.426285,0.308393,0.265322,0.598812,0.401188
0.429778,0.306917,0.263305,0.598772,0.401228
0.422683,0.306759,0.270557,0.598737,0.401263
0.444682,0.303089,0.252229,0.598701,0.401299
0.450372,0.301428,0.2482,0.59868,0.40132
0.455863,0.299818,0.244319,0.598664,0.401336
0.537071,0.288548,0.174382,0.598651,0.401349
0.530657,0.28903,0.180313,0.598681,0.401319
0.522668,0.28972,0.187612,0.598705,0.401295
0.552124,0.284513,0.163362,0.598722,0.401278
0.599378,0.275864,0.124758,0.598752,0.401248
0.600696,0.27523,0.124074,0.598802,0.401198
0.605742,0.273822,0.120436,0.598848,0.401152
0.645937,0.2649,0.0891628,0.598891,0.401109
0.616071,0.27248,0.11145,0.598949,0.401051
0.636404,0.267564,0.0960314,0.598987,0.401013
0.636575,0.267253,0.0961719,0.599031,0.400969
0.633319,0.2678,0.0988812,0.59907,0.40093
0.673041,0.257818,0.0691414,0.599104,0.400896
0.690269,0.252282,0.0574486,0.599152,0.400848
0.67255,0.258158,0.0692922,0.599202,0.400798
0.688728,0.252945,0.0583266,0.599241,0.400759
0.681642,0.255138,0.06322,0.599282,0.400718
0.685125,0.253782,0.0610924,0.599316,0.400684
0.674966,0.256935,0.0680994,0.599347,0.400653
0.654261,0.263151,0.0825883,0.599372,0.400628
0.638286,0.267313,0.0944007,0.599385,0.400615
0.658465,0.26194,0.0795945,0.59939,0.40061
0.67059,0.258281,0.0711295,0.599403,0.400597
0.673622,0.257141,0.0692373,0.59942,0.40058
0.702385,0.248082,0.0495332,0.599437,0.400563
0.711141,0.244566,0.044293,0.599463,0.400537
0.704012,0.241995,0.0539929,0.599491,0.400509
0.69102,0.24641,0.0625706,0.599509,0.400491
0.668103,0.25363,0.0782664,0.599521,0.400479
