Sp,Lp,Ip,Sv,Iv
0.809143,0.174869,0.0159885,0.599819,0.400181
0.822429,0.164713,0.0128575,0.599827,0.400173
0.830111,0.157796,0.0120926,0.599837,0.400163
0.842649,0.148059,0.00929186,0.599846,0.400154
0.85528,0.138151,0.00656929,0.599856,0.400144
0.856085,0.136219,0.00769557,0.599866,0.400134
0.863013,0.130155,0.00683235,0.599875,0.400125
0.866749,0.12633,0.00692114,0.599883,0.400117
0.865965,0.125704,0.00833094,0.599891,0.400109
0.872712,0.120182,0.00710599,0.599897,0.400103
0.881326,0.113365,0.00530901,0.599903,0.400097
0.877953,0.114881,0.00716596,0.599909,0.400091
0.870303,0.118955,0.010742,0.599914,0.400086
0.865797,0.120444,0.013759,0.599916,0.400084
0.870422,0.116933,0.0126454,0.599916,0.400084
0.884266,0.108615,0.00711893,0.599917,0.400083
0.87849,0.111519,0.00999181,0.599921,0.400079
0.867839,0.116704,0.0154572,0.599923,0.400077
0.870367,0.114437,0.0151963,0.599921,0.400079
0.866776,0.115131,0.0180931,0.59992,0.40008
0.871161,0.112192,0.0166472,0.599917,0.400083
0.870053,0.111731,0.0182157,0.599916,0.400084
0.873567,0.109295,0.0171384,0.599913,0.400087
0.873508,0.108444,0.0180481,0.599912,0.400088
0.864863,0.111202,0.0239348,0.59991,0.40009
0.881414,0.104332,0.0142542,0.599904,0.400096
0.869874,0.108985,0.0211416,0.599905,0.400095
0.879213,0.104542,0.0162446,0.599902,0.400098
0.886541,0.100617,0.0128419,0.599902,0.400098
0.880483,0.102915,0.0166025,0.599904,0.400096
0.883115,0.101102,0.0157834,0.599904,0.400096
0.874368,0.104254,0.0213778,0.599904,0.400096
0.881731,0.100804,0.0174647,0.599901,0.400099
0.884908,0.0988768,0.016215,0.5999,0.4001
0.87614,0.101998,0.0218614,0.5999,0.4001
0.878139,0.100614,0.0212465,0.599897,0.400103
0.888742,0.0961577,0.0151003,0.599895,0.400105
0.878626,0.100032,0.0213425,0.599896,0.400104
0.886487,0.096603,0.0169096,0.599894,0.400106
0.882617,0.0976685,0.0197146,0.599894,0.400106
0.881499,0.0975521,0.0209493,0.599893,0.400107
0.879073,0.0978922,0.0230347,0.599891,0.400109
0.888854,0.0940606,0.0170857,0.599888,0.400112
0.877557,0.0981175,0.0243259,0.599889,0.400111
0.876381,0.0979557,0.0256637,0.599886,0.400114
0.859821,0.102604,0.0375748,0.599882,0.400118
0.863457,0.100989,0.0355539,0.599871,0.400129
0.851697,0.103312,0.0449913,0.599863,0.400137
0.851618,0.102562,0.0458204,0.599849,0.400151
0.854728,0.101163,0.0441089,0.599837,0.400163
0.840723,0.10349,0.0557869,0.599827,0.400173
0.809573,0.108335,0.0820923,0.599811,0.400189
0.836124,0.103626,0.0602502,0.59978,0.40022
0.879286,0.0954372,0.0252773,0.599766,0.400234
0.880774,0.0945205,0.0247058,0.599774,0.400226
0.882048,0.0936974,0.024255,0.599782,0.400218
0.874302,0.095748,0.0299503,0.599789,0.400211
0.883773,0.0926644,0.0235625,0.599792,0.400208
0.874409,0.0952962,0.0302949,0.599799,0.400201
0.871248,0.0957104,0.0330419,0.599801,0.400199
0.86758,0.0961874,0.0362329,0.599801,0.400199
0.875244,0.0938538,0.0309017,0.599799,0.400201
0.880205,0.0921338,0.0276614,0.599801,0.400199
0.875635,0.093096,0.0312691,0.599804,0.400196
0.891303,0.0886116,0.020085,0.599805,0.400195
0.901923,0.0847077,0.0133694,0.599812,0.400188
0.896498,0.0868787,0.0166236,0.599823,0.400177
0.895316,0.0871306,0.017553,0.599831,0.400169
0.881613,0.0920298,0.0263574,0.599837,0.400163
0.874152,0.0938896,0.0319582,0.599838,0.400162
0.882008,0.0914472,0.0265451,0.599835,0.400165
0.871533,0.0941858,0.0342811,0.599835,0.400165
0.866231,0.0950835,0.0386859,0.599831,0.400169
0.877588,0.0920535,0.0303587,0.599825,0.400175
0.892786,0.0876755,0.0195384,0.599824,0.400176
0.894459,0.0868822,0.0186585,0.59983,0.40017
0.887452,0.0891998,0.0233486,0.599836,0.400164
0.880216,0.0912227,0.0285611,0.599838,0.400162
0.884183,0.0898201,0.0259967,0.599837,0.400163
0.88309,0.0898792,0.0270311,0.599838,0.400162
0.886159,0.0887453,0.0250952,0.599838,0.400162
0.878217,0.0908801,0.0309028,0.599839,0.400161
0.869739,0.092792,0.0374693,0.599837,0.400163
0.890616,0.0876584,0.0217259,0.599831,0.400169
0.874365,0.0927474,0.032888,0.599834,0.400166
0.86935,0.093651,0.0369985,0.599831,0.400169
0.853662,0.0968984,0.0494397,0.599826,0.400174
0.847984,0.0974349,0.0545815,0.599814,0.400186
0.862886,0.0942391,0.0428749,0.5998,0.4002
0.846253,0.0972727,0.0564738,0.599794,0.400206
0.83728,0.0982304,0.0644897,0.599781,0.400219
0.818004,0.100564,0.0814317,0.599764,0.400236
0.803782,0.101609,0.094609,0.599739,0.400261
0.819552,0.0989425,0.081505,0.599708,0.400292
0.780329,0.103193,0.116478,0.599688,0.400312
0.787842,0.101455,0.110703,0.59965,0.40035
0.793726,0.0999485,0.106325,0.599618,0.400382
0.818127,0.0966357,0.0852369,0.599593,0.400407
0.814301,0.0964532,0.0892457,0.599582,0.400418
0.81228,0.0960389,0.0916811,0.599571,0.400429
0.781982,0.0987731,0.119245,0.599559,0.400441
0.759368,0.0999626,0.140669,0.599531,0.400469
0.688519,0.104532,0.206949,0.599494,0.400506
0.693135,0.102843,0.204022,0.59942,0.40058
0.693499,0.101479,0.205022,0.599356,0.400644
0.741393,0.0975147,0.161092,0.599298,0.400702
0.685184,0.100355,0.214461,0.599271,0.400729
0.720102,0.0972271,0.182671,0.599216,0.400784
0.700666,0.097367,0.201967,0.599185,0.400815
0.7666,0.0926718,0.140728,0.599145,0.400855
0.813637,0.0885677,0.0977957,0.599146,0.400854
0.805145,0.0890471,0.105808,0.599173,0.400827
0.840241,0.0854426,0.074316,0.599192,0.400808
0.816802,0.0881237,0.0950748,0.599229,0.400771
0.788828,0.0905902,0.120582,0.599249,0.400751
0.79355,0.0896883,0.116762,0.599252,0.400748
0.789799,0.0895417,0.120659,0.599256,0.400744
0.818172,0.0867605,0.0950672,0.599259,0.400741
0.842343,0.08662,0.0710374,0.599276,0.400724
