# Objectif from: value function and simulated trajectory, runningCost switchingCost finalCost
1.98165e+019	4.50606	4.50606	0	0
# Data layout: time_steps  dim_state  dim_control  nb_mode
200 5 3 1
# Variable names: 
Sp Lp Ip Sv Iv u1 u2 u3 
# Data layout: time  state  control  mode
0	0.65	0.25	0.1	0.5	0.5	0	0	0	0
0.1	0.637496	0.253334	0.109169	0.50995	0.49005	0	0	0	0
0.2	0.636689	0.253881	0.10943	0.518899	0.481101	0	0	0	0
0.3	0.634883	0.254592	0.110525	0.526953	0.473047	0	0	0	0
0.4	0.633969	0.255059	0.110972	0.534199	0.465801	0	0	0	0
0.5	0.589106	0.264955	0.145939	0.54072	0.45928	0	0	0	0
0.6	0.563223	0.269614	0.167163	0.546569	0.453431	0	0	0	0
0.7	0.603564	0.263014	0.133422	0.551821	0.448179	0	0	0	0
0.8	0.632442	0.257537	0.110021	0.556565	0.443435	0	0	0	0
0.9	0.643996	0.255094	0.10091	0.560847	0.439153	0	0	0	0
1	0.665612	0.250164	0.0842234	0.564706	0.435294	0	0	0	0
1.1	0.656433	0.252669	0.0908984	0.568188	0.431812	0	0	0	0
1.2	0.676863	0.24764	0.0754977	0.571317	0.428683	0	0	0	0
1.3	0.664337	0.251238	0.0844251	0.574143	0.425857	0	0	0	0
1.4	0.649036	0.255291	0.0956724	0.57668	0.42332	0	0	0	0
1.5	0.628358	0.26029	0.111352	0.578957	0.421043	0	0	0	0
1.6	0.630831	0.259686	0.109483	0.580997	0.419003	0	0	0	0
1.7	0.633243	0.259087	0.10767	0.582833	0.417167	0	0	0	0
1.8	0.694311	0.245378	0.060311	0.584487	0.415513	0	0	0	0
1.9	0.678275	0.25058	0.0711451	0.586003	0.413997	0	0	0	0
2	0.640076	0.261838	0.098086	0.587361	0.412639	0	0	0	0
2.1	0.63836	0.262117	0.0995231	0.588567	0.411433	0	0	0	0
2.2	0.578877	0.276214	0.144908	0.589652	0.410348	0	0	0	0
2.3	0.576304	0.276357	0.147339	0.590601	0.409399	0	0	0	0
2.4	0.556373	0.279663	0.163964	0.591454	0.408546	0	0	0	0
2.5	0.534373	0.282974	0.182652	0.592212	0.407788	0	0	0	0
2.6	0.516022	0.285347	0.19863	0.592883	0.407117	0	0	0	0
2.7	0.556711	0.278823	0.164466	0.593477	0.406523	0	0	0	0
2.8	0.565895	0.276862	0.157242	0.594031	0.405969	0	0	0	0
2.9	0.621736	0.266774	0.11149	0.594535	0.405465	0	0	0	0
3	0.609685	0.269231	0.121084	0.595015	0.404985	0	0	0	0
3.1	0.615063	0.267846	0.117091	0.595441	0.404559	0	0	0	0
3.2	0.650145	0.260074	0.0897813	0.595828	0.404172	0	0	0	0
3.3	0.664698	0.256162	0.0791398	0.596191	0.403809	0	0	0	0
3.4	0.659999	0.257325	0.0826764	0.596525	0.403475	0	0	0	0
3.5	0.647344	0.260602	0.0920546	0.596823	0.403177	0	0	0	0
3.6	0.650963	0.259511	0.0895263	0.597086	0.402914	0	0	0	0
3.7	0.645789	0.260674	0.0935368	0.597324	0.402676	0	0	0	0
3.8	0.673278	0.253629	0.0730926	0.597536	0.402464	0	0	0	0
3.9	0.696465	0.246687	0.0568481	0.597738	0.402262	0	0	0	0
4	0.6954	0.246902	0.0576977	0.597931	0.402069	0	0	0	0
4.1	0.715923	0.239812	0.0442652	0.598103	0.401897	0	0	0	0
4.2	0.752904	0.225097	0.0219987	0.598266	0.401734	0	0	0	0
4.3	0.738812	0.232433	0.0287548	0.598426	0.401574	0	0	0	0
4.4	0.725129	0.238818	0.0360527	0.598567	0.401433	0	0	0	0
4.5	0.705733	0.247105	0.0471618	0.598688	0.401312	0	0	0	0
4.6	0.684824	0.254911	0.0602646	0.598791	0.401209	0	0	0	0
4.7	0.674982	0.25798	0.0670378	0.598876	0.401124	0	0	0	0
4.8	0.633055	0.270953	0.0959914	0.598948	0.401052	0	0	0	0
4.9	0.659254	0.264032	0.076714	0.598996	0.401004	0	0	0	0
