Sp,Lp,Ip,Sv,Iv
0.787495,0.202759,0.00974535,0.598747,0.401253
0.779852,0.207545,0.0126032,0.598867,0.401133
0.774538,0.210504,0.0149576,0.598972,0.401028
0.765143,0.215907,0.0189505,0.599066,0.400934
0.763105,0.216681,0.0202142,0.599148,0.400852
0.765102,0.215192,0.0197067,0.599221,0.400779
0.746984,0.225084,0.0279323,0.599287,0.400713
0.72088,0.237626,0.041494,0.599342,0.400658
0.734902,0.231737,0.0333613,0.599383,0.400617
0.729199,0.234083,0.0367184,0.599425,0.400575
0.737782,0.230156,0.0320617,0.59946,0.40054
0.730718,0.233174,0.0361081,0.599495,0.400505
0.737811,0.229871,0.032318,0.599524,0.400476
0.713425,0.24084,0.045735,0.599552,0.400448
0.717793,0.23897,0.0432376,0.599569,0.400431
0.740816,0.229623,0.0295613,0.599586,0.400414
0.72395,0.237454,0.0385961,0.59961,0.40039
0.714166,0.241369,0.0444651,0.599626,0.400374
0.684427,0.252866,0.0627068,0.599637,0.400363
0.690079,0.25083,0.0590911,0.599635,0.400365
0.680526,0.253851,0.0656234,0.599636,0.400364
0.718055,0.241792,0.0401533,0.599633,0.400367
0.721552,0.240063,0.0383853,0.599646,0.400354
0.723644,0.2389,0.0374567,0.599658,0.400342
0.720838,0.239846,0.039316,0.59967,0.40033
0.707833,0.245078,0.0470894,0.59968,0.40032
0.684855,0.253665,0.0614791,0.599683,0.400317
0.681638,0.254512,0.0638499,0.599678,0.400322
0.634854,0.269396,0.0957497,0.599672,0.400328
0.619527,0.272957,0.107515,0.599647,0.400353
0.638547,0.268201,0.0932519,0.599618,0.400382
0.695756,0.253281,0.0509627,0.5996,0.4004
0.685855,0.256679,0.0574659,0.59961,0.40039
0.674851,0.260227,0.0649219,0.599614,0.400386
0.655575,0.266191,0.0782346,0.599614,0.400386
0.639098,0.270657,0.0902449,0.599606,0.400394
0.661367,0.264459,0.0741737,0.599591,0.400409
0.659825,0.26463,0.0755448,0.599587,0.400413
0.666755,0.262298,0.0709466,0.599583,0.400417
0.667842,0.261689,0.0704684,0.599583,0.400417
0.656638,0.264863,0.0784985,0.599582,0.400418
0.627719,0.272895,0.0993859,0.599577,0.400423
0.652803,0.266362,0.0808352,0.59956,0.40044
0.692087,0.254972,0.0529416,0.599555,0.400445
0.699108,0.252111,0.0487812,0.599568,0.400432
0.697956,0.252253,0.049791,0.599582,0.400418
0.676173,0.260179,0.0636478,0.599594,0.400406
0.677252,0.259538,0.0632094,0.599596,0.400404
0.647699,0.268986,0.0833146,0.599599,0.400401
0.626982,0.274438,0.0985804,0.599589,0.400411
0.651395,0.267987,0.0806183,0.599571,0.400429
0.653254,0.267146,0.0795999,0.599565,0.400435
0.631571,0.273049,0.0953796,0.599561,0.400439
0.628207,0.273564,0.0982283,0.599548,0.400452
0.647668,0.268359,0.0839728,0.599534,0.400466
0.644491,0.26893,0.0865783,0.59953,0.40047
0.637267,0.270579,0.0921544,0.599525,0.400475
0.642471,0.26891,0.0886187,0.599518,0.400482
0.633468,0.271004,0.0955277,0.599513,0.400487
0.655537,0.2651,0.0793628,0.599504,0.400496
0.629353,0.272292,0.0983547,0.599506,0.400494
0.635318,0.270481,0.0942015,0.599497,0.400503
0.631501,0.271144,0.0973544,0.599491,0.400509
0.64492,0.267478,0.0876022,0.599483,0.400517
0.665605,0.261661,0.0727341,0.599482,0.400518
0.71037,0.247942,0.0416887,0.59949,0.40051
0.742719,0.229104,0.028177,0.599516,0.400484
0.736909,0.227589,0.035502,0.599548,0.400452
0.720968,0.229845,0.0491871,0.599572,0.400428
0.716637,0.226234,0.0571295,0.599585,0.400415
0.73226,0.215956,0.051784,0.599592,0.400408
0.753767,0.203968,0.042265,0.599602,0.400398
0.774951,0.191962,0.0330874,0.599617,0.400383
0.748307,0.199536,0.0521573,0.599635,0.400365
0.771342,0.187954,0.0407038,0.59964,0.40036
0.765577,0.186601,0.0478218,0.599652,0.400348
0.78179,0.17795,0.0402602,0.599658,0.400342
0.787647,0.172808,0.0395445,0.599668,0.400332
0.776609,0.173637,0.0497543,0.599678,0.400322
0.789359,0.166746,0.0438957,0.59968,0.40032
0.799296,0.160793,0.0399107,0.599686,0.400314
0.786355,0.162383,0.0512618,0.599693,0.400307
0.800011,0.155824,0.0441649,0.599693,0.400307
0.81545,0.148723,0.0358266,0.599697,0.400303
0.832905,0.140732,0.0263636,0.599706,0.400294
0.835567,0.137848,0.0265841,0.59972,0.40028
0.841448,0.13383,0.0247221,0.599732,0.400268
0.84822,0.129538,0.0222414,0.599744,0.400256
0.850424,0.127152,0.0224244,0.599756,0.400244
0.866879,0.119087,0.0140342,0.599767,0.400233
0.859429,0.121723,0.018848,0.599782,0.400218
0.864479,0.118291,0.017229,0.599792,0.400208
0.872598,0.113508,0.0138939,0.599803,0.400197
0.871261,0.113195,0.0155439,0.599814,0.400186
0.861652,0.116691,0.0216566,0.599823,0.400177
0.858351,0.116872,0.0247774,0.599828,0.400172
0.862738,0.114152,0.0231098,0.59983,0.40017
0.861735,0.113478,0.0247871,0.599834,0.400166
0.861741,0.112441,0.025818,0.599835,0.400165
0.876147,0.106502,0.0173509,0.599836,0.400164
0.870518,0.108087,0.0213951,0.599842,0.400158
0.874274,0.105817,0.0199089,0.599845,0.400155
0.864498,0.108832,0.0266697,0.599849,0.400151
0.875297,0.104395,0.0203079,0.599848,0.400152
0.856122,0.110952,0.0329258,0.599851,0.400149
0.874632,0.104646,0.0207223,0.599846,0.400154
0.871812,0.104959,0.0232296,0.599849,0.400151
0.871591,0.104272,0.0241366,0.59985,0.40015
0.884917,0.0989905,0.016092,0.599851,0.400149
0.885228,0.0982809,0.0164915,0.599856,0.400144
0.888551,0.0963423,0.0151072,0.59986,0.40014
0.885024,0.0973642,0.0176114,0.599865,0.400135
0.900273,0.090771,0.00895604,0.599868,0.400132
0.90191,0.0894721,0.00861756,0.599876,0.400124
0.893582,0.0937101,0.012708,0.599883,0.400117
0.895361,0.0924359,0.0122032,0.599887,0.400113
0.90259,0.0885923,0.00881803,0.599891,0.400109
0.903187,0.0879186,0.00889404,0.599897,0.400103
0.904181,0.087052,0.00876709,0.599902,0.400098
0.908285,0.0845167,0.00719833,0.599906,0.400094
0.909173,0.0837199,0.00710751,0.599911,0.400089
0.908537,0.0838306,0.00763231,0.599916,0.400084
0.902818,0.0868275,0.0103544,0.59992,0.40008
0.899432,0.088249,0.0123193,0.599922,0.400078
0.907522,0.0842301,0.00824772,0.599922,0.400078
0.913339,0.0807882,0.0058724,0.599925,0.400075
0.908141,0.0837916,0.0080672,0.599929,0.400071
0.905631,0.0849448,0.00942425,0.599931,0.400069
0.913188,0.0807877,0.00602432,0.599932,0.400068
0.913327,0.0804787,0.00619397,0.599936,0.400064
0.913596,0.0801061,0.00629805,0.599938,0.400062
0.915318,0.0788714,0.00581083,0.599941,0.400059
0.914465,0.0792147,0.00632057,0.599943,0.400057
0.915005,0.0787178,0.00627677,0.599945,0.400055
0.903328,0.0855605,0.0111113,0.599947,0.400053
0.898421,0.0876868,0.0138919,0.599945,0.400055
0.903807,0.0851179,0.0110752,0.599943,0.400057
0.897234,0.0880518,0.0147142,0.599942,0.400058
0.894109,0.0890987,0.0167923,0.599939,0.400061
0.897487,0.0875151,0.0149981,0.599935,0.400065
0.895884,0.0879369,0.0161796,0.599932,0.400068
0.896408,0.0874902,0.0161019,0.599929,0.400071
0.892158,0.0889367,0.018905,0.599927,0.400073
0.883739,0.0917122,0.0245492,0.599923,0.400077
0.889759,0.0895249,0.0207165,0.599916,0.400084
0.895089,0.0874434,0.0174671,0.599912,0.400088
0.896805,0.0865864,0.0166085,0.59991,0.40009
0.905369,0.0831053,0.0115259,0.599909,0.400091
0.909124,0.0812213,0.0096549,0.599911,0.400089
0.908055,0.0816295,0.0103154,0.599914,0.400086
0.919281,0.0760479,0.00467122,0.599917,0.400083
0.91407,0.0793192,0.00661129,0.599922,0.400078
0.900716,0.087022,0.0122619,0.599926,0.400074
0.895163,0.089319,0.0155183,0.599926,0.400074
0.896077,0.0886575,0.0152651,0.599924,0.400076
0.890838,0.0905342,0.0186279,0.599923,0.400077
0.882349,0.0933452,0.0243059,0.599919,0.400081
0.873685,0.0977339,0.0285809,0.599913,0.400087
