# Objectif from: value function and simulated trajectory, runningCost switchingCost finalCost
1.98165e+019	4.40365	4.40365	0	0
# Data layout: time_steps  dim_state  dim_control  nb_mode
200 5 3 1
# Variable names: 
Sp Lp Ip Sv Iv u1 u2 u3 
# Data layout: time  state  control  mode
0	0.65	0.25	0.1	0.5	0.5	0	0	0	0
0.1	0.649782	0.250508	0.0997098	0.50995	0.49005	0	0	0	0
0.2	0.638752	0.253456	0.107792	0.518904	0.481096	0	0	0	0
0.3	0.662945	0.248472	0.0885828	0.526958	0.473042	0	0	0	0
0.4	0.664257	0.248464	0.0872791	0.534215	0.465785	0	0	0	0
0.5	0.65151	0.251982	0.0965086	0.540747	0.459253	0	0	0	0
0.6	0.654729	0.251437	0.0938331	0.54662	0.45338	0	0	0	0
0.7	0.673137	0.247167	0.0796963	0.551907	0.448093	0	0	0	0
0.8	0.686084	0.243854	0.0700623	0.556672	0.443328	0	0	0	0
0.9	0.704222	0.238692	0.0570853	0.560966	0.439034	0	0	0	0
1	0.702327	0.239455	0.058218	0.564837	0.435163	0	0	0	0
1.1	0.667867	0.250924	0.0812086	0.568321	0.431679	0	0	0	0
1.2	0.67166	0.249963	0.0783764	0.571443	0.428557	0	0	0	0
1.3	0.680231	0.247648	0.0721214	0.574254	0.425746	0	0	0	0
1.4	0.631663	0.261822	0.106515	0.576787	0.423213	0	0	0	0
1.5	0.579358	0.273623	0.147018	0.579047	0.420953	0	0	0	0
1.6	0.577633	0.273683	0.148684	0.581057	0.418943	0	0	0	0
1.7	0.545287	0.27925	0.175463	0.582865	0.417135	0	0	0	0
1.8	0.579436	0.273402	0.147162	0.584476	0.415524	0	0	0	0
1.9	0.602412	0.26895	0.128638	0.585942	0.414058	0	0	0	0
2	0.587321	0.271756	0.140923	0.587273	0.412727	0	0	0	0
2.1	0.598494	0.269401	0.132106	0.588463	0.411537	0	0	0	0
2.2	0.676564	0.25387	0.0695659	0.589539	0.410461	0	0	0	0
2.3	0.673494	0.254677	0.0718292	0.590544	0.409456	0	0	0	0
2.4	0.656429	0.259625	0.0839459	0.591447	0.408553	0	0	0	0
2.5	0.668298	0.256266	0.0754358	0.592253	0.407747	0	0	0	0
2.6	0.714055	0.242908	0.0430368	0.592983	0.407017	0	0	0	0
2.7	0.736447	0.233674	0.0298797	0.593659	0.406341	0	0	0	0
2.8	0.749499	0.227056	0.0234455	0.594275	0.405725	0	0	0	0
2.9	0.730131	0.23706	0.0328086	0.594834	0.405166	0	0	0	0
3	0.719422	0.24172	0.0388578	0.595331	0.404669	0	0	0	0
3.1	0.717282	0.242368	0.0403502	0.595775	0.404225	0	0	0	0
3.2	0.728517	0.237418	0.0340643	0.596173	0.403827	0	0	0	0
3.3	0.740724	0.231581	0.0276949	0.596536	0.403464	0	0	0	0
3.4	0.745755	0.228722	0.0255227	0.596866	0.403134	0	0	0	0
3.5	0.734079	0.234399	0.0315211	0.597164	0.402836	0	0	0	0
3.6	0.723915	0.238881	0.0372045	0.597429	0.402571	0	0	0	0
3.7	0.695766	0.250841	0.0533926	0.597663	0.402337	0	0	0	0
3.8	0.675187	0.258012	0.0668018	0.597865	0.402135	0	0	0	0
3.9	0.694814	0.25158	0.0536061	0.598039	0.401961	0	0	0	0
4	0.707652	0.246727	0.0456211	0.598203	0.401797	0	0	0	0
4.1	0.722357	0.240698	0.036945	0.598355	0.401645	0	0	0	0
4.2	0.71278	0.244598	0.0426225	0.598498	0.401502	0	0	0	0
4.3	0.717602	0.242371	0.0400267	0.598622	0.401378	0	0	0	0
4.4	0.704355	0.247663	0.0479829	0.598736	0.401264	0	0	0	0
4.5	0.722475	0.240505	0.0370203	0.598834	0.401166	0	0	0	0
4.6	0.703437	0.248535	0.0480288	0.598928	0.401072	0	0	0	0
4.7	0.696919	0.250769	0.0523121	0.599007	0.400993	0	0	0	0
4.8	0.63533	0.272958	0.0917111	0.599075	0.400925	0	0	0	0
4.9	0.595442	0.283079	0.121479	0.599112	0.400888	0	0	0	0
5	0.59773	0.28213	0.12014	0.599128	0.400872	0	0	0	0
5.1	0.608198	0.279397	0.112405	0.599143	0.400857	0	0	0	0
5.2	0.618792	0.276565	0.104644	0.599162	0.400838	0	0	0	0
5.3	0.640414	0.271	0.0885862	0.599183	0.400817	0	0	0	0
5.4	0.659337	0.265606	0.0750573	0.599212	0.400788	0	0	0	0
5.5	0.663957	0.263933	0.0721098	0.599245	0.400755	0	0	0	0
5.6	0.680383	0.258644	0.0609729	0.599278	0.400722	0	0	0	0
5.7	0.652568	0.26772	0.0797116	0.599313	0.400687	0	0	0	0
5.8	0.672433	0.26172	0.0658475	0.599334	0.400666	0	0	0	0
5.9	0.67509	0.260571	0.0643385	0.599361	0.400639	0	0	0	0
6	0.663964	0.263914	0.0721219	0.599387	0.400613	0	0	0	0
6.1	0.659597	0.264952	0.0754509	0.599405	0.400595	0	0	0	0
6.2	0.668581	0.262006	0.0694128	0.599419	0.400581	0	0	0	0
6.3	0.641436	0.270167	0.0883972	0.599436	0.400564	0	0	0	0
