Sp,Lp,Ip,Sv,Iv
0.682398,0.24742,0.0701825,0.599262,0.400738
0.646725,0.25791,0.0953654,0.599294,0.400706
0.593775,0.270697,0.135529,0.599307,0.400693
0.638008,0.26187,0.100122,0.599295,0.400705
0.590869,0.272905,0.136226,0.599306,0.400694
0.617307,0.267467,0.115226,0.599293,0.400707
0.638792,0.262547,0.0986612,0.599295,0.400705
0.6681,0.255272,0.0766276,0.599306,0.400694
0.674956,0.253159,0.0718845,0.59933,0.40067
0.682277,0.250838,0.0668849,0.599354,0.400646
0.663114,0.256623,0.0802634,0.599378,0.400622
0.627014,0.266438,0.106548,0.599392,0.400608
0.635306,0.264285,0.10041,0.599389,0.400611
0.655765,0.259166,0.0850696,0.59939,0.40061
0.672038,0.254637,0.0733255,0.5994,0.4006
0.662298,0.257328,0.0803741,0.599416,0.400584
0.635945,0.264446,0.0996088,0.599426,0.400574
0.662904,0.257726,0.0793696,0.599424,0.400576
0.679582,0.25288,0.0675381,0.599434,0.400566
0.705224,0.244783,0.0499938,0.59945,0.40055
0.711454,0.242293,0.0462536,0.599475,0.400525
0.704002,0.239751,0.056247,0.5995,0.4005
0.696779,0.242119,0.0611026,0.599516,0.400484
0.706167,0.239034,0.0547984,0.599528,0.400472
0.695251,0.237204,0.0675454,0.599542,0.400458
0.706479,0.233919,0.0596015,0.599548,0.400452
0.712274,0.226527,0.0611986,0.599557,0.400443
0.721492,0.218343,0.0601643,0.599565,0.400435
0.737372,0.208453,0.0541758,0.599572,0.400428
0.725736,0.207454,0.0668102,0.599582,0.400418
0.702379,0.208911,0.08871,0.599584,0.400416
0.726855,0.198313,0.074832,0.599573,0.400427
0.717778,0.195816,0.0864066,0.59957,0.40043
0.719062,0.190807,0.0901316,0.599562,0.400438
0.731907,0.183616,0.0844769,0.599551,0.400449
0.752165,0.175158,0.0726769,0.599546,0.400454
0.762413,0.169418,0.0681685,0.599547,0.400453
0.748096,0.169484,0.0824203,0.599552,0.400448
0.704683,0.174707,0.12061,0.599547,0.400453
0.684029,0.173507,0.142464,0.59952,0.40048
0.672798,0.175891,0.151311,0.599483,0.400517
0.696575,0.173901,0.129524,0.599444,0.400556
0.698811,0.169315,0.131873,0.599422,0.400578
0.652998,0.1713,0.175701,0.599401,0.400599
0.619945,0.175673,0.204382,0.599355,0.400645
0.666201,0.172158,0.16164,0.599297,0.400703
0.723493,0.166631,0.109876,0.599271,0.400729
0.751484,0.158901,0.089615,0.599278,0.400722
0.749815,0.156173,0.0940122,0.599296,0.400704
0.676921,0.165298,0.157781,0.59931,0.40069
0.743899,0.153744,0.102356,0.599285,0.400715
0.74689,0.150376,0.102734,0.599295,0.400705
0.744041,0.14801,0.107949,0.599304,0.400696
0.730249,0.14722,0.122531,0.599309,0.400691
0.73509,0.143833,0.121077,0.599304,0.400696
0.73288,0.141465,0.125655,0.599301,0.400699
0.769222,0.134581,0.0961972,0.599296,0.400704
0.801217,0.127836,0.070947,0.599309,0.400691
0.830232,0.120918,0.0488499,0.599335,0.400665
0.816206,0.122711,0.061083,0.599373,0.400627
0.806395,0.123072,0.0705324,0.599399,0.400601
0.836805,0.116225,0.04697,0.599417,0.400583
0.853701,0.111133,0.0351653,0.599447,0.400553
0.873001,0.104837,0.0221615,0.599481,0.400519
0.876884,0.10268,0.0204369,0.59952,0.40048
0.875898,0.102363,0.0217388,0.599555,0.400445
0.871826,0.103152,0.0250219,0.599587,0.400413
0.891208,0.0960461,0.0127459,0.599613,0.400387
0.890528,0.0958635,0.013609,0.599644,0.400356
0.895542,0.0930764,0.0113821,0.599672,0.400328
0.894056,0.0933773,0.0125666,0.599698,0.400302
0.897946,0.0911159,0.0109377,0.59972,0.40028
0.905619,0.0869038,0.00747715,0.599742,0.400258
0.905963,0.0863728,0.00766419,0.599763,0.400237
0.909744,0.0838893,0.00636637,0.599782,0.400218
0.910746,0.0829897,0.00626399,0.5998,0.4002
0.905707,0.08581,0.00848267,0.599816,0.400184
0.909478,0.0834656,0.00705621,0.59983,0.40017
0.911819,0.081839,0.00634208,0.599842,0.400158
0.907613,0.0841529,0.0082337,0.599854,0.400146
0.911044,0.082024,0.00693164,0.599864,0.400136
0.911349,0.081623,0.00702839,0.599873,0.400127
0.916102,0.0786507,0.00524732,0.599882,0.400118
0.916588,0.078135,0.00527658,0.599891,0.400109
0.914064,0.079558,0.00637774,0.599898,0.400102
0.914154,0.0793254,0.00652091,0.599905,0.400095
0.909664,0.0818178,0.00851822,0.59991,0.40009
0.919107,0.0765987,0.00429411,0.599914,0.400086
0.91122,0.0817631,0.00701737,0.59992,0.40008
0.907267,0.08385,0.00888284,0.599924,0.400076
0.90616,0.0842175,0.00962219,0.599926,0.400074
0.903138,0.0855492,0.0113131,0.599928,0.400072
0.909807,0.0821613,0.00803189,0.599928,0.400072
0.914448,0.0794137,0.00613809,0.599931,0.400069
0.911139,0.0812385,0.00762231,0.599934,0.400066
0.916289,0.0781724,0.0055391,0.599936,0.400064
0.919981,0.0756753,0.00434374,0.599939,0.400061
0.917069,0.0774617,0.00546967,0.599942,0.400058
0.912678,0.0800568,0.00726477,0.599945,0.400055
0.913621,0.0793597,0.00701895,0.599946,0.400054
0.91686,0.0773477,0.00579267,0.599947,0.400053
0.919879,0.0753445,0.00477691,0.599949,0.400051
0.922419,0.0735359,0.00404493,0.599951,0.400049
0.922565,0.0732853,0.00414981,0.599954,0.400046
0.922218,0.0733824,0.00439939,0.599956,0.400044
0.922569,0.0730243,0.00440636,0.599958,0.400042
0.917366,0.0763669,0.00626748,0.599959,0.400041
0.916979,0.0764948,0.00652622,0.59996,0.40004
0.917112,0.0763236,0.00656476,0.59996,0.40004
0.913545,0.0783098,0.00814489,0.59996,0.40004
0.911128,0.0795171,0.00935523,0.599959,0.400041
0.913326,0.0783236,0.00835056,0.599957,0.400043
0.91811,0.0757155,0.0061744,0.599957,0.400043
0.915915,0.0769319,0.00715291,0.599957,0.400043
0.906768,0.0830732,0.0101585,0.599957,0.400043
