Sp,Lp,Ip,Sv,Iv
0.348468,0.232123,0.419409,0.596741,0.403259
0.216658,0.239686,0.543656,0.596817,0.403183
0.161417,0.241283,0.5973,0.596811,0.403189
0.16257,0.239838,0.597591,0.596773,0.403227
0.16371,0.238412,0.597878,0.596739,0.403261
0.183953,0.236132,0.579914,0.596708,0.403292
0.16467,0.235765,0.599565,0.596692,0.403308
0.182419,0.233636,0.583944,0.596665,0.403335
0.186369,0.23221,0.581421,0.59665,0.40335
0.218167,0.229542,0.552291,0.596638,0.403362
0.273213,0.225861,0.500926,0.596645,0.403355
0.313828,0.222947,0.463225,0.596681,0.403319
0.255975,0.225433,0.518591,0.596737,0.403263
0.184934,0.228044,0.587022,0.596754,0.403246
0.215066,0.225517,0.559416,0.596728,0.403272
0.242214,0.223216,0.53457,0.596721,0.403279
0.198756,0.224351,0.576893,0.59673,0.40327
0.175776,0.224266,0.599958,0.596713,0.403287
0.213199,0.221473,0.565328,0.596684,0.403316
0.175533,0.222132,0.602335,0.596678,0.403322
0.176755,0.220905,0.60234,0.596651,0.403349
0.154681,0.220672,0.624647,0.596626,0.403374
0.182201,0.218314,0.599485,0.596591,0.403409
0.186816,0.217005,0.596179,0.596574,0.403426
0.160862,0.216998,0.622139,0.596561,0.403439
0.132076,0.216962,0.650962,0.596534,0.403466
0.16886,0.214255,0.616885,0.596492,0.403508
0.12996,0.214671,0.655368,0.596475,0.403525
0.138418,0.213065,0.648517,0.596437,0.403563
0.178174,0.210322,0.611503,0.596406,0.403594
0.150141,0.210365,0.639494,0.596401,0.403599
0.127798,0.210037,0.662165,0.596379,0.403621
0.148857,0.208011,0.643131,0.596346,0.403654
0.174836,0.205886,0.619278,0.596328,0.403672
0.207774,0.203588,0.588638,0.596326,0.403674
0.194901,0.203205,0.601894,0.596343,0.403657
0.122263,0.205083,0.672654,0.596349,0.403651
0.120682,0.203902,0.675416,0.596313,0.403687
0.106102,0.203178,0.69072,0.596279,0.403721
0.125947,0.201221,0.672832,0.596239,0.403761
0.102663,0.200835,0.696502,0.596214,0.403786
0.095484,0.199798,0.704718,0.596178,0.403822
0.089845,0.198687,0.711468,0.59614,0.40386
0.0733144,0.197913,0.728773,0.596102,0.403898
0.0756635,0.196472,0.727864,0.596057,0.403943
0.0813021,0.194951,0.723747,0.596017,0.403983
0.0665157,0.194102,0.739382,0.595984,0.404016
0.0642378,0.192811,0.742952,0.595945,0.404055
0.0748331,0.191133,0.734034,0.595908,0.404092
0.0664312,0.190083,0.743486,0.59588,0.40412
0.0648021,0.188804,0.746394,0.595849,0.404151
0.0346678,0.188365,0.776967,0.595819,0.404181
0.0397783,0.186783,0.773438,0.595774,0.404226
0.0418849,0.18532,0.772795,0.595736,0.404264
0.0575152,0.1835,0.758985,0.595702,0.404298
0.0380302,0.18274,0.77923,0.59568,0.40432
0.0208694,0.181831,0.7973,0.595648,0.404352
0.0317175,0.180105,0.788177,0.595608,0.404392
0.0434854,0.178412,0.778102,0.595578,0.404422
0.061304,0.176617,0.762079,0.595557,0.404443
0.0809249,0.174854,0.744222,0.595547,0.404453
0.0780441,0.173789,0.748166,0.595549,0.404451
0.116554,0.171604,0.711842,0.595549,0.404451
0.136482,0.17007,0.693447,0.59557,0.40443
0.152238,0.168737,0.679025,0.5956,0.4044
0.187586,0.166905,0.645509,0.595635,0.404365
0.234147,0.164851,0.601002,0.595687,0.404313
0.289178,0.162644,0.548178,0.595761,0.404239
0.272523,0.162985,0.564492,0.595858,0.404142
0.278328,0.162495,0.559177,0.595936,0.404064
0.389561,0.158491,0.451948,0.596009,0.403991
0.481696,0.154973,0.363332,0.596139,0.403861
0.468833,0.156155,0.375012,0.596308,0.403692
0.503392,0.155018,0.341591,0.596454,0.403546
0.425635,0.159653,0.414712,0.596605,0.403395
0.456734,0.158595,0.384671,0.596697,0.403303
0.377751,0.162737,0.459512,0.596798,0.403202
0.45599,0.159663,0.384347,0.596844,0.403156
0.514274,0.157326,0.3284,0.59693,0.40307
0.514471,0.157965,0.327564,0.597041,0.402959
0.558924,0.156186,0.28489,0.597141,0.402859
0.534903,0.158476,0.306621,0.597257,0.402743
0.608856,0.154883,0.236262,0.597348,0.402652
0.62647,0.154588,0.218942,0.597472,0.402528
0.684433,0.151118,0.164449,0.597594,0.402406
0.652147,0.151182,0.196671,0.597736,0.402264
0.625445,0.150144,0.224411,0.597845,0.402155
0.680442,0.147152,0.172406,0.597927,0.402073
0.632645,0.148563,0.218792,0.598031,0.401969
0.691176,0.140888,0.167936,0.598097,0.401903
0.684593,0.138744,0.176663,0.598187,0.401813
0.684747,0.136033,0.17922,0.598262,0.401738
0.714131,0.130989,0.154881,0.598329,0.401671
0.695127,0.130443,0.17443,0.598403,0.401597
0.737635,0.124601,0.137764,0.598459,0.401541
0.704263,0.125896,0.16984,0.59853,0.40147
0.77438,0.118039,0.107581,0.598576,0.401424
0.777125,0.116151,0.106724,0.598654,0.401346
0.742978,0.11859,0.138433,0.598724,0.401276
0.744295,0.116744,0.138961,0.598769,0.401231
0.761646,0.113509,0.124845,0.598809,0.401191
0.768518,0.111373,0.120109,0.598853,0.401147
0.756673,0.111197,0.13213,0.598896,0.401104
0.683599,0.116476,0.199925,0.598927,0.401073
0.749403,0.1103,0.140298,0.598915,0.401085
0.771591,0.106998,0.121411,0.598939,0.401061
0.738459,0.108968,0.152573,0.598973,0.401027
0.753876,0.106365,0.139759,0.598984,0.401016
0.728281,0.107265,0.164454,0.599002,0.400998
0.747118,0.104535,0.148348,0.599003,0.400997
0.75639,0.102622,0.140988,0.599014,0.400986
0.769482,0.10049,0.130028,0.599028,0.400972
0.767125,0.099734,0.133141,0.599047,0.400953
0.760509,0.0993418,0.140149,0.599063,0.400937
0.706167,0.10264,0.191193,0.599073,0.400927
0.700759,0.101684,0.197557,0.599051,0.400949
0.648067,0.103471,0.248462,0.599027,0.400973
0.709521,0.0990146,0.191465,0.598976,0.401024
0.752772,0.0953667,0.151862,0.598964,0.401036
0.792204,0.0917887,0.116007,0.598976,0.401024
0.772437,0.0929523,0.134611,0.599009,0.400991
0.822021,0.0885118,0.0894676,0.599028,0.400972
0.799837,0.0905376,0.109625,0.599071,0.400929
0.750256,0.0945214,0.155223,0.599098,0.400902
0.770969,0.0923128,0.136718,0.599096,0.400904
0.730353,0.0947038,0.174943,0.599104,0.400896
0.769567,0.0914348,0.138999,0.599089,0.400911
0.729914,0.0937115,0.176375,0.599097,0.400903
0.660083,0.0970316,0.242885,0.599081,0.400919
0.665488,0.0955372,0.238975,0.599028,0.400972
0.672702,0.0940392,0.233259,0.598982,0.401018
0.729852,0.0903294,0.179818,0.598944,0.401056
0.759013,0.0906866,0.1503,0.598942,0.401058
