Sp,Lp,Ip,Sv,Iv
0.65,0.25,0.1,0.5,0.5
0.653212,0.249719,0.0970692,0.50995,0.49005
0.652437,0.250308,0.0972547,0.518905,0.481095
0.674058,0.245577,0.0803657,0.526964,0.473036
0.672868,0.24623,0.0809017,0.534226,0.465774
0.704707,0.23803,0.0572627,0.54076,0.45924
0.694524,0.241647,0.0638293,0.546653,0.453347
0.723167,0.232933,0.0439002,0.551953,0.448047
0.720455,0.234095,0.0454498,0.556733,0.443267
0.697376,0.242983,0.0596414,0.561035,0.438965
0.682166,0.248056,0.0697782,0.564898,0.435102
0.688398,0.246267,0.0653346,0.568369,0.431631
0.669897,0.252065,0.0780377,0.571495,0.428505
0.653052,0.256778,0.0901706,0.5743,0.4257
0.631838,0.262144,0.106018,0.576819,0.423181
0.593594,0.270788,0.135618,0.579076,0.420924
0.534297,0.282006,0.183696,0.58109,0.41891
0.585582,0.273621,0.140796,0.582874,0.417126
0.615204,0.267772,0.117023,0.584504,0.415496
0.635038,0.263327,0.101635,0.585986,0.414014
0.588943,0.274081,0.136976,0.587327,0.412673
0.528832,0.285394,0.185774,0.588514,0.411486
0.515778,0.286905,0.197318,0.589553,0.410447
0.55051,0.281199,0.168291,0.590482,0.409518
0.515743,0.28655,0.197707,0.591334,0.408666
0.554341,0.280283,0.165376,0.592084,0.407916
0.583738,0.274904,0.141357,0.592778,0.407222
0.603845,0.270783,0.125372,0.593416,0.406584
0.603076,0.270672,0.126252,0.594,0.406
0.592321,0.272595,0.135085,0.594525,0.405475
0.564332,0.277731,0.157937,0.594992,0.405008
0.645503,0.263237,0.0912602,0.595399,0.404601
0.62669,0.267856,0.105454,0.595805,0.404195
0.624589,0.268098,0.107313,0.596161,0.403839
0.600975,0.273278,0.125747,0.596481,0.403519
0.596133,0.273961,0.129906,0.596758,0.403242
0.588817,0.275106,0.136077,0.597005,0.402995
0.562427,0.279894,0.157678,0.597223,0.402777
0.558926,0.280074,0.161001,0.597407,0.402593
0.613794,0.270187,0.116019,0.59757,0.40243
0.653022,0.261366,0.0856126,0.597744,0.402256
0.651884,0.261466,0.0866501,0.597918,0.402082
0.6024,0.274378,0.123222,0.598074,0.401926
0.612332,0.271954,0.115714,0.598193,0.401807
0.592549,0.275987,0.131464,0.598305,0.401695
0.626551,0.268805,0.104644,0.598396,0.401604
0.63712,0.26605,0.0968295,0.598493,0.401507
0.647292,0.26329,0.0894186,0.598586,0.401414
0.620288,0.270095,0.109617,0.598674,0.401326
0.571,0.281022,0.147978,0.598741,0.401259
0.623903,0.270793,0.105304,0.598778,0.401222
0.62891,0.269317,0.101772,0.598837,0.401163
0.66155,0.261191,0.0772588,0.598893,0.401107
0.629842,0.270083,0.100075,0.598957,0.401043
0.655241,0.263593,0.0811662,0.599001,0.400999
0.684863,0.255059,0.0600777,0.599053,0.400947
0.698327,0.250287,0.0513869,0.599111,0.400889
0.694797,0.251338,0.0538648,0.59917,0.40083
0.697793,0.250026,0.0521807,0.59922,0.40078
0.707318,0.246321,0.0463608,0.599267,0.400733
0.690942,0.252435,0.0566232,0.599313,0.400687
0.677201,0.256979,0.0658195,0.599347,0.400653
0.64722,0.266287,0.0864932,0.599373,0.400627
0.666163,0.260918,0.0729189,0.599384,0.400616
0.663115,0.261583,0.0753025,0.599402,0.400598
0.660962,0.261967,0.077071,0.599417,0.400583
0.649928,0.264909,0.0851638,0.599429,0.400571
0.619624,0.272862,0.107513,0.599435,0.400565
