Sp,Lp,Ip,Sv,Iv
0.65,0.25,0.1,0.5,0.5
0.677727,0.244079,0.0781942,0.50995,0.49005
0.68737,0.24189,0.0707393,0.518915,0.481085
0.645953,0.254289,0.0997585,0.526987,0.473013
0.607819,0.263457,0.128724,0.534236,0.465764
0.566358,0.271718,0.161924,0.540743,0.459257
0.525016,0.278554,0.19643,0.546581,0.453419
0.505099,0.281177,0.213724,0.551816,0.448184
0.535828,0.276635,0.187537,0.556516,0.443484
0.555744,0.273388,0.170868,0.56076,0.43924
0.592475,0.267288,0.140236,0.564589,0.435411
0.614132,0.263175,0.122693,0.56805,0.43195
0.604384,0.265117,0.130499,0.571176,0.428824
0.635842,0.25888,0.105277,0.573984,0.426016
0.642855,0.257263,0.0998817,0.576525,0.423475
0.648688,0.255869,0.0954426,0.578815,0.421185
0.645351,0.256658,0.0979909,0.580878,0.419122
0.634579,0.259189,0.106232,0.582733,0.417267
0.609781,0.264718,0.125501,0.584398,0.415602
0.575672,0.271438,0.15289,0.585885,0.414115
0.570202,0.272129,0.157669,0.587207,0.412793
0.595645,0.26749,0.136865,0.588394,0.411606
0.592405,0.267894,0.139702,0.589474,0.410526
0.604244,0.265463,0.130293,0.590444,0.409556
0.606955,0.264744,0.128301,0.591323,0.408677
0.590711,0.267775,0.141515,0.592115,0.407885
0.566452,0.272013,0.161534,0.592819,0.407181
0.63499,0.260211,0.104799,0.593442,0.406558
0.660501,0.254235,0.0852637,0.594035,0.405965
0.669769,0.251705,0.0785256,0.594581,0.405419
0.676821,0.249667,0.0735124,0.595076,0.404924
0.647821,0.25796,0.0942183,0.595525,0.404475
0.64981,0.257338,0.0928513,0.595916,0.404084
0.634864,0.260929,0.104206,0.596269,0.403731
0.611458,0.26616,0.122382,0.59658,0.40342
0.615926,0.265014,0.11906,0.596849,0.403151
0.559833,0.27659,0.163576,0.597093,0.402907
0.564542,0.275398,0.16006,0.597286,0.402714
0.58342,0.271797,0.144783,0.597462,0.402538
0.622,0.264411,0.113589,0.597629,0.402371
0.645039,0.259189,0.0957714,0.597799,0.402201
0.639306,0.260434,0.10026,0.597961,0.402039
0.660564,0.255231,0.0842045,0.598105,0.401895
0.68815,0.247765,0.0640853,0.598244,0.401756
0.678012,0.250852,0.0711355,0.598382,0.401618
0.650085,0.259012,0.0909035,0.598501,0.401499
0.644903,0.260162,0.0949347,0.598596,0.401404
0.655589,0.257352,0.0870589,0.59868,0.40132
0.679135,0.251051,0.0698136,0.59876,0.40124
0.680252,0.250584,0.069164,0.598842,0.401158
0.691333,0.247106,0.0615603,0.598916,0.401084
0.68209,0.249977,0.0679334,0.598988,0.401012
0.659941,0.256614,0.0834443,0.599048,0.400952
0.665212,0.255043,0.0797452,0.599094,0.400906
0.641676,0.261406,0.0969182,0.599136,0.400864
0.665044,0.255519,0.0794364,0.599165,0.400835
0.639957,0.262333,0.0977104,0.599201,0.400799
0.644402,0.261052,0.0945455,0.599222,0.400778
0.598586,0.272231,0.129182,0.599243,0.400757
0.631932,0.265205,0.102863,0.599241,0.400759
0.657863,0.258865,0.0832717,0.599256,0.400744
0.6205,0.268802,0.110699,0.59928,0.40072
0.639879,0.26417,0.0959507,0.599286,0.400714
0.640913,0.263687,0.0953998,0.5993,0.4007
0.643347,0.262861,0.093792,0.599313,0.400687
0.600034,0.273515,0.126451,0.599325,0.400675
0.62459,0.268138,0.107272,0.599317,0.400683
0.649787,0.262076,0.0881367,0.599321,0.400679
0.665546,0.257729,0.0767248,0.599336,0.400664
0.694586,0.249218,0.0561961,0.599356,0.400644
0.707895,0.244413,0.0476913,0.599387,0.400613
0.728381,0.236424,0.0351954,0.59942,0.40058
0.708828,0.244861,0.0463108,0.599457,0.400543
0.689073,0.252282,0.0586447,0.599483,0.400517
0.6504,0.265198,0.084402,0.5995,0.4005
0.625249,0.2718,0.102951,0.599499,0.400501
0.674157,0.259752,0.0660909,0.599488,0.400512
0.656352,0.265176,0.0784721,0.599499,0.400501
0.628619,0.272872,0.0985091,0.599502,0.400498
0.615201,0.275874,0.108925,0.599493,0.400507
0.580832,0.283496,0.135672,0.599478,0.400522
0.588342,0.28153,0.130127,0.599449,0.400551
0.617522,0.275099,0.107379,0.599426,0.400574
0.608932,0.276758,0.11431,0.599419,0.400581
0.635539,0.270414,0.0940472,0.599409,0.400591
0.668625,0.261641,0.0697338,0.599412,0.400588
0.68798,0.255377,0.0566436,0.599429,0.400571
0.661312,0.264444,0.0742436,0.599452,0.400548
0.65439,0.266222,0.0793877,0.599462,0.400538
0.654716,0.265836,0.0794477,0.599468,0.400532
0.637501,0.270466,0.0920328,0.599474,0.400526
0.586729,0.283349,0.129922,0.599471,0.400529
0.607487,0.278598,0.113915,0.599446,0.400554
0.577693,0.284941,0.137366,0.599433,0.400567
0.544723,0.291007,0.16427,0.599408,0.400592
0.602513,0.280316,0.117171,0.599368,0.400632
0.693702,0.259622,0.0466759,0.599361,0.400639
0.707571,0.253669,0.0387604,0.599397,0.400603
0.724615,0.245751,0.0296343,0.599434,0.400566
0.723964,0.241261,0.034775,0.599473,0.400527
0.735099,0.231257,0.0336444,0.599505,0.400495
0.74766,0.220918,0.0314219,0.599534,0.400466
0.749303,0.215831,0.0348661,0.599562,0.400438
0.735107,0.217522,0.0473704,0.599585,0.400415
0.731837,0.213911,0.0542519,0.599598,0.400402
0.734318,0.208287,0.0573951,0.599606,0.400394
0.742787,0.201001,0.0562119,0.599611,0.400389
0.761515,0.190917,0.0475683,0.599616,0.400384
0.764491,0.185951,0.049558,0.599626,0.400374
0.790396,0.174043,0.0355609,0.599634,0.400366
0.786561,0.172538,0.0409015,0.599649,0.400351
0.781307,0.171325,0.047368,0.599659,0.400341
0.790476,0.165522,0.0440015,0.599665,0.400335
0.777042,0.166875,0.0560835,0.599672,0.400328
0.785904,0.161544,0.052552,0.599671,0.400329
0.800175,0.154913,0.0449119,0.599673,0.400327
0.780796,0.158069,0.0611359,0.599678,0.400322
0.775068,0.156651,0.0682808,0.599674,0.400326
0.766328,0.155748,0.0779239,0.599666,0.400334
0.745555,0.156927,0.0975184,0.599652,0.400348
0.725674,0.157131,0.117194,0.599629,0.400371
0.750824,0.150124,0.0990521,0.599595,0.400405
0.745965,0.148108,0.105927,0.599577,0.400423
0.762008,0.143085,0.0949066,0.599555,0.400445
0.764998,0.140153,0.0948487,0.599543,0.400457
0.790717,0.133927,0.0753559,0.599532,0.400468
0.7634,0.136687,0.099913,0.599533,0.400467
0.829804,0.125094,0.0451028,0.59952,0.40048
0.838858,0.121307,0.0398355,0.599541,0.400459
0.843419,0.118717,0.0378639,0.599563,0.400437
0.854173,0.114512,0.0313151,0.599584,0.400416
0.84387,0.116545,0.0395845,0.599607,0.400393
0.829124,0.119173,0.0517023,0.599623,0.400377
0.823521,0.119019,0.0574599,0.599629,0.400371
0.830389,0.116268,0.0533422,0.599632,0.400368
0.83321,0.114417,0.0523732,0.599637,0.400363
0.817106,0.116554,0.06634,0.599642,0.400358
0.837529,0.111671,0.0508005,0.599638,0.400362
0.85769,0.106385,0.0359249,0.599643,0.400357
0.869244,0.102518,0.0282374,0.599658,0.400342
0.862254,0.10394,0.0338061,0.599675,0.400325
0.865213,0.10239,0.0323975,0.599687,0.400313
0.861068,0.102827,0.0361044,0.599699,0.400301
0.828521,0.11037,0.0611094,0.599707,0.400293
0.827538,0.109459,0.0630035,0.5997,0.4003
0.835516,0.107028,0.0574561,0.599692,0.400308
0.871413,0.0995445,0.0290429,0.599689,0.400311
0.850706,0.104967,0.0443267,0.599702,0.400298
0.825153,0.10978,0.0650667,0.599705,0.400295
0.868909,0.101358,0.0297335,0.599696,0.400304
0.870785,0.100157,0.029058,0.599708,0.400292
0.872338,0.0990882,0.0285742,0.59972,0.40028
0.878596,0.0966757,0.0247286,0.599731,0.400269
0.8769,0.0967203,0.02638,0.599743,0.400257
0.876465,0.0963557,0.027179,0.599753,0.400247
0.885537,0.0931711,0.0212924,0.599761,0.400239
0.882442,0.0938499,0.0237081,0.599772,0.400228
0.896518,0.0889272,0.014555,0.599781,0.400219
0.890419,0.0912175,0.0183637,0.599794,0.400206
0.900963,0.0869587,0.0120782,0.599804,0.400196
0.897991,0.0880818,0.0139273,0.599816,0.400184
0.899252,0.0872747,0.0134729,0.599826,0.400174
0.881883,0.09461,0.023507,0.599835,0.400165
0.882059,0.0941248,0.0238161,0.599838,0.400162
0.882875,0.0934517,0.0236733,0.59984,0.40016
0.88345,0.0928784,0.0236718,0.599842,0.400158
0.88379,0.0924002,0.02381,0.599843,0.400157
