Sp,Lp,Ip,Sv,Iv
0.479119,0.278502,0.242379,0.599071,0.400929
0.475492,0.278325,0.246183,0.599019,0.400981
0.482176,0.276905,0.240919,0.59897,0.40103
0.46037,0.278948,0.260682,0.598928,0.401072
0.422576,0.282561,0.294863,0.598879,0.401121
0.4206,0.281942,0.297457,0.598815,0.401185
0.420491,0.281132,0.298377,0.598755,0.401245
0.441609,0.27818,0.280212,0.598701,0.401299
0.522291,0.268901,0.208809,0.598663,0.401337
0.548341,0.265021,0.186638,0.598672,0.401328
0.538175,0.26619,0.195635,0.598693,0.401307
0.583858,0.259459,0.156682,0.598707,0.401293
0.553173,0.264348,0.182479,0.598742,0.401258
0.565713,0.262209,0.172078,0.598759,0.401241
0.565992,0.261924,0.172084,0.59878,0.40122
0.607158,0.25535,0.137493,0.598799,0.401201
0.596939,0.2571,0.145961,0.598837,0.401163
0.56181,0.263073,0.175118,0.598865,0.401135
0.499877,0.272241,0.227882,0.598874,0.401126
0.450164,0.277956,0.27188,0.59885,0.40115
0.42751,0.279729,0.292761,0.598802,0.401198
0.430152,0.278678,0.29117,0.598747,0.401253
0.509595,0.269762,0.220643,0.598698,0.401302
0.436333,0.278657,0.285011,0.598696,0.401304
0.518718,0.269295,0.211987,0.598656,0.401344
0.520983,0.268578,0.210439,0.598663,0.401337
0.47504,0.274254,0.250706,0.598671,0.401329
0.466818,0.27462,0.258562,0.598654,0.401346
0.494209,0.270923,0.234868,0.598634,0.401366
0.516408,0.267735,0.215858,0.59863,0.40137
0.541425,0.264097,0.194479,0.598637,0.401363
0.566715,0.260254,0.173031,0.598657,0.401343
0.527968,0.26594,0.206092,0.598688,0.401312
0.506542,0.268441,0.225017,0.598696,0.401304
0.506692,0.267981,0.225327,0.598691,0.401309
0.504301,0.267843,0.227857,0.598687,0.401313
0.48988,0.269178,0.240942,0.598682,0.401318
0.528439,0.264142,0.207418,0.59867,0.40133
0.472258,0.271222,0.256521,0.598679,0.401321
0.479029,0.269899,0.251073,0.598657,0.401343
0.451688,0.27248,0.275831,0.598641,0.401359
0.520642,0.264562,0.214797,0.598612,0.401388
0.525189,0.263613,0.211198,0.598622,0.401378
0.469817,0.270456,0.259727,0.598634,0.401366
0.56202,0.259688,0.178292,0.598615,0.401385
0.618605,0.251077,0.130318,0.598646,0.401354
0.594616,0.255522,0.149862,0.598704,0.401296
0.567618,0.259972,0.172411,0.598744,0.401256
0.592694,0.255928,0.151378,0.598766,0.401234
0.539216,0.26479,0.195995,0.598799,0.401201
0.507554,0.268867,0.223579,0.598802,0.401198
0.546244,0.263562,0.190194,0.598788,0.401212
0.491155,0.271094,0.237751,0.598795,0.401205
0.469986,0.273124,0.25689,0.598773,0.401227
0.431963,0.276822,0.291214,0.598742,0.401258
0.498739,0.269271,0.23199,0.598693,0.401307
0.463326,0.273115,0.263558,0.598685,0.401315
0.474114,0.271318,0.254567,0.598659,0.401341
0.521322,0.265425,0.213252,0.598641,0.401359
0.521817,0.264989,0.213195,0.598649,0.401351
0.598647,0.254684,0.146669,0.598656,0.401344
0.610498,0.252541,0.136961,0.598703,0.401297
0.551262,0.26317,0.185569,0.598751,0.401249
0.583271,0.25825,0.158479,0.598764,0.401236
0.597545,0.255754,0.1467,0.598793,0.401207
0.566278,0.261025,0.172696,0.598826,0.401174
0.566032,0.260835,0.173133,0.59884,0.40116
0.570253,0.259964,0.169783,0.598852,0.401148
0.588293,0.256964,0.154743,0.598865,0.401135
0.605461,0.253974,0.140565,0.598886,0.401114
0.619877,0.244012,0.136111,0.598913,0.401087
0.584046,0.243342,0.172612,0.598941,0.401059
0.55524,0.247492,0.197268,0.598943,0.401057
0.511422,0.253096,0.235482,0.598931,0.401069
0.50379,0.253687,0.242523,0.598897,0.401103
0.546047,0.248686,0.205267,0.598862,0.401138
0.557379,0.24711,0.195512,0.598853,0.401147
0.537787,0.249581,0.212632,0.59885,0.40115
0.532879,0.250012,0.217109,0.598838,0.401162
0.466022,0.257911,0.276066,0.598824,0.401176
0.506332,0.253405,0.240262,0.598776,0.401224
0.367753,0.268624,0.363622,0.598755,0.401245
0.318183,0.27177,0.410047,0.598662,0.401338
0.340677,0.269042,0.390281,0.59855,0.40145
0.303835,0.270873,0.425292,0.598461,0.401539
0.315304,0.268943,0.415754,0.598361,0.401639
0.277267,0.270611,0.452122,0.598276,0.401724
0.214423,0.273594,0.511983,0.598178,0.401822
0.269054,0.268846,0.4621,0.598054,0.401946
0.266184,0.267806,0.46601,0.597972,0.402028
0.26073,0.266929,0.472342,0.597896,0.402104
0.292949,0.26365,0.443401,0.597824,0.402176
0.335606,0.259726,0.404668,0.597777,0.402223
0.386819,0.25517,0.358011,0.597757,0.402243
0.376615,0.255284,0.368101,0.597767,0.402233
0.398054,0.25292,0.349027,0.597771,0.402229
0.371759,0.254387,0.373853,0.597785,0.402215
0.304386,0.258722,0.436891,0.597783,0.402217
0.172199,0.26645,0.561351,0.597743,0.402257
0.172238,0.264883,0.562878,0.597634,0.402366
0.139195,0.265091,0.595713,0.597534,0.402466
0.106783,0.26505,0.628167,0.597424,0.402576
0.107174,0.263231,0.629595,0.597307,0.402693
0.0955315,0.262001,0.642467,0.5972,0.4028
0.0946972,0.260222,0.645081,0.597096,0.402904
0.0843341,0.258892,0.656774,0.597002,0.402998
0.0785948,0.257316,0.66409,0.596909,0.403091
0.0810448,0.255363,0.663592,0.596822,0.403178
0.0868476,0.253291,0.659862,0.596744,0.403256
0.0658322,0.252434,0.681733,0.596676,0.403324
0.0364025,0.25183,0.711768,0.596601,0.403399
0.0430231,0.249601,0.707376,0.596516,0.403484
