Sp,Lp,Ip,Sv,Iv
0.65,0.25,0.1,0.5,0.5
0.6272,0.255703,0.117096,0.50995,0.49005
0.620308,0.257471,0.122221,0.518895,0.481105
0.614907,0.258829,0.126264,0.526942,0.473058
0.63111,0.255853,0.113037,0.534182,0.465818
0.599522,0.262796,0.137681,0.540703,0.459297
0.60748,0.261401,0.131119,0.546558,0.453442
0.573404,0.268036,0.15856,0.551831,0.448169
0.600922,0.263342,0.135736,0.55656,0.44344
0.560964,0.270863,0.168173,0.560829,0.439171
0.595732,0.265085,0.139183,0.564651,0.435349
0.623776,0.259819,0.116405,0.568108,0.431892
0.657008,0.252818,0.0901736,0.571231,0.428769
0.683647,0.246179,0.0701738,0.574056,0.425944
0.632119,0.261455,0.106426,0.57661,0.42339
0.690281,0.248183,0.061536,0.578888,0.421112
0.714563,0.240238,0.045199,0.580964,0.419036
0.727871,0.234968,0.037161,0.582841,0.417159
0.709218,0.242846,0.0479358,0.584535,0.415465
0.734963,0.233017,0.0320199,0.586054,0.413946
0.750406,0.225603,0.0239906,0.587429,0.412571
0.758022,0.221245,0.020733,0.588672,0.411328
0.757454,0.221189,0.0213571,0.589793,0.410207
0.75673,0.221232,0.0220383,0.590801,0.409199
0.74212,0.22886,0.0290197,0.591708,0.408292
0.747413,0.226031,0.0265553,0.59252,0.40748
0.740063,0.229454,0.0304829,0.593252,0.406748
0.710773,0.243083,0.0461445,0.593909,0.406091
0.701757,0.246383,0.05186,0.594491,0.405509
0.714624,0.241552,0.0438244,0.595011,0.404989
0.704844,0.245241,0.0499155,0.595484,0.404516
0.69397,0.249085,0.0569455,0.595906,0.404094
0.677849,0.254448,0.0677023,0.596281,0.403719
0.649814,0.262964,0.0872223,0.596613,0.403387
0.690201,0.25205,0.0577486,0.596899,0.403101
0.654761,0.263992,0.081247,0.597175,0.402825
0.70925,0.248503,0.0422475,0.597409,0.402591
0.705074,0.249911,0.0450153,0.597643,0.402357
0.692791,0.254509,0.0527,0.597852,0.402148
0.693547,0.253948,0.0525048,0.598035,0.401965
0.703209,0.250129,0.0466621,0.5982,0.4018
0.710652,0.246934,0.0424139,0.598352,0.401648
0.719576,0.242976,0.0374488,0.598492,0.401508
0.69603,0.252944,0.0510257,0.59862,0.40138
0.679045,0.258981,0.0619742,0.598727,0.401273
0.681308,0.25795,0.0607423,0.598818,0.401182
0.687267,0.255671,0.057062,0.598899,0.401101
0.684782,0.256269,0.0589492,0.598975,0.401025
0.695602,0.252306,0.0520918,0.599042,0.400958
0.712348,0.2459,0.0417523,0.599107,0.400893
0.683991,0.257319,0.0586902,0.599171,0.400829
0.659718,0.265385,0.0748963,0.599219,0.400781
0.648577,0.268403,0.08302,0.599252,0.400748
0.644023,0.269363,0.0866133,0.599277,0.400723
0.62429,0.274399,0.101311,0.599298,0.400702
0.629484,0.272778,0.0977377,0.599307,0.400693
0.593977,0.281325,0.124698,0.599318,0.400682
0.627031,0.273875,0.0990945,0.599311,0.400689
0.58741,0.283366,0.129224,0.599321,0.400679
0.564206,0.287727,0.148068,0.599311,0.400689
0.579717,0.284274,0.136009,0.599291,0.400709
0.545774,0.290585,0.163641,0.599281,0.400719
0.572284,0.285357,0.142358,0.599255,0.400745
0.551223,0.288935,0.159842,0.599244,0.400756
0.566174,0.285719,0.148107,0.599224,0.400776
0.512057,0.295356,0.192587,0.599213,0.400787
0.514155,0.29433,0.191515,0.599176,0.400824
0.474751,0.29976,0.225489,0.599144,0.400856
0.490797,0.296726,0.212477,0.599094,0.400906
