# Objectif from: value function and simulated trajectory, runningCost switchingCost finalCost
1.98165e+019	4.50296	4.50296	0	0
# Data layout: time_steps  dim_state  dim_control  nb_mode
200 5 3 1
# Variable names: 
Sp Lp Ip Sv Iv u1 u2 u3 
# Data layout: time  state  control  mode
0	0.65	0.25	0.1	0.5	0.5	0	0	0	0
0.1	0.688074	0.241699	0.0702277	0.50995	0.49005	0	0	0	0
0.2	0.702296	0.237979	0.0597247	0.518919	0.481081	0	0	0	0
0.3	0.708308	0.236401	0.0552906	0.526996	0.473004	0	0	0	0
0.4	0.717688	0.233536	0.0487764	0.534268	0.465732	0	0	0	0
0.5	0.718772	0.233385	0.0478431	0.540815	0.459185	0	0	0	0
0.6	0.704972	0.238672	0.0563559	0.546707	0.453293	0	0	0	0
0.7	0.727812	0.231188	0.0409996	0.552006	0.447994	0	0	0	0
0.8	0.752712	0.221255	0.0260325	0.556783	0.443217	0	0	0	0
0.9	0.742391	0.226355	0.0312534	0.56109	0.43891	0	0	0	0
1	0.737075	0.228764	0.034161	0.564963	0.435037	0	0	0	0
1.1	0.732503	0.23075	0.036747	0.568448	0.431552	0	0	0	0
1.2	0.751705	0.222477	0.0258186	0.571582	0.428418	0	0	0	0
1.3	0.758661	0.218769	0.0225703	0.574409	0.425591	0	0	0	0
1.4	0.75534	0.220317	0.024343	0.576955	0.423045	0	0	0	0
1.5	0.757094	0.219195	0.023711	0.579246	0.420754	0	0	0	0
1.6	0.757851	0.218575	0.0235736	0.581307	0.418693	0	0	0	0
1.7	0.76581	0.214166	0.020024	0.583163	0.416837	0	0	0	0
1.8	0.796231	0.19681	0.00695975	0.584835	0.415165	0	0	0	0
1.9	0.802796	0.190982	0.00622163	0.586347	0.413653	0	0	0	0
2	0.787801	0.202009	0.0101905	0.587709	0.412291	0	0	0	0
2.1	0.789191	0.200427	0.0103818	0.588932	0.411068	0	0	0	0
2.2	0.787761	0.200849	0.0113897	0.590033	0.409967	0	0	0	0
2.3	0.788012	0.200155	0.0118331	0.591023	0.408977	0	0	0	0
2.4	0.790503	0.197995	0.0115016	0.591914	0.408086	0	0	0	0
2.5	0.803249	0.188931	0.00781969	0.592715	0.407285	0	0	0	0
2.6	0.799091	0.191401	0.00950748	0.593439	0.406561	0	0	0	0
2.7	0.78928	0.197801	0.0129191	0.59409	0.40591	0	0	0	0
2.8	0.792879	0.195061	0.0120603	0.594673	0.405327	0	0	0	0
2.9	0.780812	0.202588	0.0166004	0.595199	0.404801	0	0	0	0
3	0.782966	0.201004	0.0160305	0.595669	0.404331	0	0	0	0
3.1	0.773001	0.206669	0.0203301	0.596092	0.403908	0	0	0	0
3.2	0.772808	0.206552	0.0206397	0.596471	0.403529	0	0	0	0
3.3	0.77828	0.20336	0.0183601	0.596812	0.403188	0	0	0	0
3.4	0.781	0.201558	0.0174413	0.597119	0.402881	0	0	0	0
3.5	0.789186	0.196545	0.0142685	0.597397	0.402603	0	0	0	0
3.6	0.794443	0.192936	0.0126208	0.597649	0.402351	0	0	0	0
3.7	0.803804	0.18651	0.00968642	0.597876	0.402124	0	0	0	0
3.8	0.80402	0.18589	0.0100904	0.598083	0.401917	0	0	0	0
3.9	0.815717	0.17741	0.00687321	0.598269	0.401731	0	0	0	0
4	0.802003	0.1872	0.0107971	0.598438	0.401562	0	0	0	0
4.1	0.799091	0.188755	0.0121542	0.598587	0.401413	0	0	0	0
4.2	0.782511	0.199179	0.0183099	0.598721	0.401279	0	0	0	0
4.3	0.769261	0.206463	0.0242751	0.598838	0.401162	0	0	0	0
4.4	0.760221	0.210912	0.0288664	0.59894	0.40106	0	0	0	0
4.5	0.774858	0.204035	0.0211062	0.599029	0.400971	0	0	0	0
4.6	0.769521	0.206725	0.0237548	0.599113	0.400887	0	0	0	0
4.7	0.756683	0.213142	0.0301751	0.599188	0.400812	0	0	0	0
4.8	0.753706	0.214449	0.0318451	0.599251	0.400749	0	0	0	0
4.9	0.743976	0.218749	0.0372752	0.599307	0.400693	0	0	0	0
5	0.74497	0.218337	0.0366929	0.599354	0.400646	0	0	0	0
5.1	0.756241	0.213647	0.0301116	0.599396	0.400604	0	0	0	0
