Sp,Lp,Ip,Sv,Iv
0.743715,0.112648,0.143637,0.599412,0.400588
0.711314,0.113916,0.17477,0.599385,0.400615
0.768538,0.111477,0.119986,0.599341,0.400659
0.779744,0.108992,0.111264,0.599335,0.400665
0.794502,0.106215,0.0992833,0.599335,0.400665
0.75039,0.110144,0.139466,0.599342,0.400658
0.708036,0.112408,0.179556,0.599324,0.400676
0.719315,0.113327,0.167358,0.599284,0.400716
0.729282,0.110949,0.159769,0.599256,0.400744
0.793539,0.104521,0.10194,0.599234,0.400766
0.80881,0.10184,0.0893498,0.59925,0.40075
0.781247,0.104286,0.114467,0.599271,0.400729
0.740444,0.10724,0.152315,0.599276,0.400724
0.73586,0.106275,0.157865,0.599257,0.400743
0.667141,0.110089,0.22277,0.599236,0.400764
0.685113,0.110694,0.204192,0.599179,0.400821
0.678718,0.112741,0.208541,0.599139,0.400861
0.708081,0.112576,0.179343,0.5991,0.4009
0.631175,0.116294,0.252531,0.599083,0.400917
0.608343,0.118915,0.272742,0.599023,0.400977
0.648982,0.118229,0.232788,0.598957,0.401043
0.675506,0.11818,0.206314,0.598922,0.401078
0.675415,0.120068,0.204516,0.598906,0.401094
0.671439,0.122196,0.206365,0.598893,0.401107
0.67363,0.123891,0.202479,0.59888,0.40112
0.685212,0.120893,0.193895,0.598871,0.401129
0.689733,0.11853,0.191737,0.598868,0.401132
0.76644,0.111309,0.122251,0.598866,0.401134
0.792525,0.107385,0.10009,0.598906,0.401094
0.858323,0.0987881,0.0428894,0.598956,0.401044
0.849342,0.100137,0.050521,0.599035,0.400965
0.855925,0.0982155,0.0458594,0.599101,0.400899
0.87485,0.0937819,0.0313685,0.599163,0.400837
0.852006,0.0994033,0.0485911,0.599228,0.400772
0.850878,0.0989959,0.0501263,0.599276,0.400724
0.853273,0.0979202,0.0488069,0.599319,0.400681
0.857083,0.0966086,0.0463081,0.599357,0.400643
0.837053,0.100087,0.0628605,0.599394,0.400606
0.826884,0.101013,0.0721029,0.599417,0.400583
0.838768,0.0985423,0.0626893,0.599432,0.400568
0.837432,0.0981145,0.0644538,0.599451,0.400549
0.835539,0.0977774,0.0666831,0.599467,0.400533
0.844035,0.0958882,0.0600764,0.599481,0.400519
0.826012,0.0982468,0.0757415,0.599497,0.400503
0.829009,0.0971739,0.0738168,0.599502,0.400498
0.857571,0.0926692,0.0497601,0.599507,0.400493
0.851096,0.093469,0.0554347,0.599527,0.400473
0.859007,0.0917192,0.049274,0.599541,0.400459
0.859477,0.0912917,0.0492309,0.599557,0.400443
0.875664,0.0880297,0.0363066,0.599572,0.400428
0.874958,0.0880017,0.0370403,0.599593,0.400407
0.876276,0.0875244,0.0361999,0.599611,0.400389
0.880172,0.0864829,0.0333451,0.599629,0.400371
0.883847,0.0854832,0.0306697,0.599646,0.400354
0.890584,0.0837038,0.0257123,0.599663,0.400337
0.879821,0.0866755,0.0335038,0.599681,0.400319
0.88973,0.0841977,0.0260723,0.599693,0.400307
0.894716,0.0827491,0.0225345,0.599708,0.400292
0.901169,0.0807577,0.018073,0.599724,0.400276
0.908007,0.0783913,0.0136016,0.59974,0.40026
0.902565,0.0806484,0.0167869,0.599758,0.400242
0.908873,0.0783523,0.0127751,0.599772,0.400228
0.898402,0.0828055,0.0187927,0.599787,0.400213
0.892202,0.0848941,0.0229035,0.599797,0.400203
0.891488,0.0850161,0.023496,0.599804,0.400196
0.885901,0.0866037,0.0274956,0.599809,0.400191
0.883394,0.0871458,0.0294598,0.599812,0.400188
0.883606,0.086931,0.0294627,0.599813,0.400187
0.881134,0.0874237,0.031442,0.599814,0.400186
0.883957,0.0865522,0.0294905,0.599814,0.400186
0.871241,0.0897165,0.0390423,0.599815,0.400185
0.870832,0.0895521,0.0396163,0.59981,0.40019
0.859038,0.0918137,0.0491481,0.599805,0.400195
0.861642,0.0909914,0.0473667,0.599795,0.400205
0.85245,0.0923957,0.055154,0.599787,0.400213
0.839801,0.0941233,0.0660761,0.599775,0.400225
0.814632,0.0973056,0.0880622,0.599758,0.400242
0.820279,0.09597,0.0837515,0.59973,0.40027
0.827076,0.0945428,0.0783816,0.599706,0.400294
0.793222,0.098275,0.108503,0.599689,0.400311
0.79893,0.0969288,0.104142,0.599655,0.400345
0.842252,0.0918742,0.0658736,0.599627,0.400373
0.806992,0.099044,0.0939637,0.599625,0.400375
